num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
1,0,toit,toit,toit,0.0,toit_0,faîtage,0.7783361673355103,1.0,0.1142093488822196,0.7083879832257924,0.0,1.0486039247873857
1,0,toit,toit,toit,0.0,toit_0,soubassement,0.7524499893188477,1.0,0.12498456171706766,0.6852950440215283,0.0,1.0486039247873857
1,0,toit,toit,toit,0.0,toit_0,bâtière,0.7434346079826355,1.0,0.1387837245631867,0.7188146217327959,0.0,1.0486039247873857
1,0,toit,toit,toit,0.0,toit_0,toit-terrasse,0.7466280460357666,0.8546643020205699,0.13773179327496546,0.6093843368986426,0.0,1.0486039247873857
1,0,toit,toit,toit,0.0,toit_0,vitrer,0.7687805891036987,1.0,0.21642509489286782,0.7318154655255907,0.0,1.0486039247873857
1,0,toit,toit,toit,0.0,toit_0,soubassement,0.7524499893188477,0.8675516663786408,0.22698456171706766,0.6686332642010466,0.0,1.0486039247873857
1,1,toit,vitrer,vitrer,0.4208028851845512,vitrer_1,ardoise,0.5291922688484192,0.9209490796659237,0.2789958270086626,0.7221580381185412,0.7650627951400872,1.0486039247873857
1,1,toit,vitrer,vitrer,0.4208028851845512,vitrer_1,appentis,0.5766698718070984,0.9192078105598722,0.3709920607662868,0.7513393918000302,0.7650627951400872,1.0486039247873857
1,1,toit,vitrer,vitrer,0.4208028851845512,vitrer_1,rez-de-chaussée,0.5421856641769409,0.9063086562792068,0.26643204680378035,0.6995252400267338,0.7650627951400872,1.0486039247873857
1,1,toit,vitrer,vitrer,0.4208028851845512,vitrer_1,oeil-de-boeuf,0.5389814376831055,0.8909692249768565,0.25853780051463676,0.6812419224947216,0.7650627951400872,1.0486039247873857
1,1,toit,vitrer,vitrer,0.4208028851845512,vitrer_1,rez-de-chaussée,0.5421856641769409,0.8393086562792067,0.33043204680378035,0.6824684934647394,0.7650627951400872,1.0486039247873857
1,1,toit,vitrer,vitrer,0.4208028851845512,vitrer_1,bardeau,0.5302542448043823,0.9950586552344912,0.36529336844169075,0.8034103477505502,0.7650627951400872,1.0486039247873857
1,2,toit,bardeau,bardeau,0.8595044909253423,bardeau_2,linteau,0.41718119382858276,0.8830364588594596,0.30140145804770413,0.6977291476728459,0.7556802105967633,1.038117885539512
1,2,toit,bardeau,bardeau,0.8595044909253423,bardeau_2,lanterneau,0.46117594838142395,0.9830473711211563,0.3641123214706368,0.7844164164305276,0.7556802105967633,1.038117885539512
1,2,toit,bardeau,bardeau,0.8595044909253423,bardeau_2,tuile,0.4424517750740051,0.9080164717786761,0.40226829542671494,0.749089035021773,0.7556802105967633,1.038117885539512
1,2,toit,bardeau,bardeau,0.8595044909253423,bardeau_2,soubassement,0.39554932713508606,0.8301874716410244,0.4473014653961686,0.7175467860826095,0.7556802105967633,1.038117885539512
1,2,toit,bardeau,bardeau,0.8595044909253423,bardeau_2,brise-soleil,0.4095819294452667,0.9560711452897763,0.36494565768463455,0.7740409359266436,0.7556802105967633,1.038117885539512
1,2,toit,bardeau,bardeau,0.8595044909253423,bardeau_2,toiture,0.5026324987411499,0.9412632717661312,0.38472478674045585,0.7649244129492092,0.7556802105967633,1.038117885539512
1,3,toit,lanterneau,lanterneau,0.2960791236480963,lanterneau_3,essentage,0.3125368356704712,0.7763481884157661,0.3911172017305757,0.6586737277982708,0.7643702360365205,1.0277367066841168
1,3,toit,lanterneau,lanterneau,0.2960791236480963,lanterneau_3,linteau,0.32004958391189575,0.9750123402656696,0.5479756598076742,0.8488014926678275,0.7643702360365205,1.0277367066841168
1,3,toit,lanterneau,lanterneau,0.2960791236480963,lanterneau_3,brise-soleil,0.3167666494846344,0.9542943118284603,0.38565210724981147,0.7801940989698267,0.7643702360365205,1.0277367066841168
1,3,toit,lanterneau,lanterneau,0.2960791236480963,lanterneau_3,faîtage,0.33319348096847534,0.8637497955663134,0.41637115093185534,0.730946259739836,0.7643702360365205,1.0277367066841168
1,3,toit,lanterneau,lanterneau,0.2960791236480963,lanterneau_3,sous-face,0.33717048168182373,0.8955364410194665,0.5111968741856663,0.7810695113030617,0.7643702360365205,1.0277367066841168
1,3,toit,lanterneau,lanterneau,0.2960791236480963,lanterneau_3,linteau,0.32004958391189575,0.9600123402656696,0.4229756598076742,0.7970019693543292,0.7643702360365205,1.0277367066841168
1,4,toit,linteau,linteau,0.751345320144024,linteau_4,ardoise,0.25377216935157776,0.919463213114029,0.5353249900929458,0.8076690940840865,0.6633714428369508,1.0174593396172755
1,4,toit,linteau,linteau,0.751345320144024,linteau_4,modénature,0.2360296994447708,0.7725307280632114,0.6262968002191116,0.7309069771075652,0.6633714428369508,1.0174593396172755
1,4,toit,linteau,linteau,0.751345320144024,linteau_4,crépir,0.2526320219039917,0.8690991942135466,0.5273394510186542,0.7682082939187935,0.6633714428369508,1.0174593396172755
1,4,toit,linteau,linteau,0.751345320144024,linteau_4,refend,0.2751748561859131,0.785880578399394,0.5335756030719305,0.7130749807465282,0.6633714428369508,1.0174593396172755
1,4,toit,linteau,linteau,0.751345320144024,linteau_4,arêtier,0.25830620527267456,0.7678881106566738,0.5423066631561158,0.7026154289152633,0.6633714428369508,1.0174593396172755
1,4,toit,linteau,linteau,0.751345320144024,linteau_4,arêtier,0.25830620527267456,0.8798881106566738,0.5973066631561157,0.7984434586920909,0.6633714428369508,1.0174593396172755
1,5,toit,ardoise,ardoise,0.19889775876072668,ardoise_5,encorbellement,0.17004604637622833,0.8178982541401972,0.5053973009479628,0.7274043021139414,0.6955657958203305,1.0072847462211028
