num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,faim,faim,faim,0.0,faim_0,affamer,0.7917216420173645,0.8889633091320461,0.07145029368931007,0.5407875949429927,1.0,1.0,0.0,0.0,1.0221598330523634
1,0,faim,faim,faim,0.0,faim_0,inanition,0.7791498899459839,0.9640181816643173,0.16167865927162506,0.6396676989121063,1.0,1.0,0.0,0.0,1.0221598330523634
1,1,faim,inanition,inanition,0.4043769664649357,inanition_1,mourir,0.5948222875595093,0.8315053156729697,0.17731648623641136,0.5528107569444703,0.5583012104034424,0.909067922195553,0.2628973569466327,0.6481875176134345,1.0221598330523634
1,1,faim,inanition,inanition,0.4043769664649357,inanition_1,affamer,0.5855317711830139,0.9993040451980818,0.38028211372198295,0.7468708633194642,0.5583012104034424,0.909067922195553,0.2628973569466327,0.6481875176134345,1.0221598330523634
1,2,faim,affamer,affamer,0.8355547240317109,affamer_2,mourir,0.4109914302825928,0.9152529358340946,0.3679140022609365,0.6938693807874139,0.5834448337554932,0.9470417190619145,0.23062498241584378,0.6497689591007272,0.943114448342433
1,2,faim,affamer,affamer,0.8355547240317109,affamer_2,nourriture,0.40855929255485535,0.8879384421312273,0.3516951145717641,0.6766128868421212,0.5834448337554932,0.9470417190619145,0.23062498241584378,0.6497689591007272,0.943114448342433
1,3,faim,mourir,mourir,0.27324345714295617,mourir_3,mort,0.2931387722492218,0.9096915777848482,0.5022551787184459,0.7531136815483223,0.4945431053638458,0.9264541155438649,0.24719092955105473,0.6390457088662979,0.8701817797086985
1,3,faim,mourir,mourir,0.27324345714295617,mourir_3,dévorer,0.29141637682914734,0.8332517884487904,0.46470816478498067,0.6906035400177416,0.4945431053638458,0.9264541155438649,0.24719092955105473,0.6390457088662979,0.8701817797086985
1,4,faim,mort,mort,0.7439764326028622,mort_4,tuer,0.2246529757976532,0.9394144509689885,0.5297510900253464,0.7809665116171594,0.33934736251831055,0.9149591435089874,0.35846601142544765,0.6972952187383517,0.8028891202630183
1,4,faim,mort,mort,0.7439764326028622,mort_4,périr,0.21487978100776672,0.8516738600347988,0.5798687485001264,0.7465446068242927,0.33934736251831055,0.9149591435089874,0.35846601142544765,0.6972952187383517,0.8028891202630183
1,5,faim,tuer,tuer,1.2384957804413974,tuer,,,,,,0.34535878896713257,0.8990981887788309,0.41671033103373123,0.7085940927052106,0.7408003183570675
