num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,garçon,garçon,garçon,0.0,garçon_0,papa,0.5211071372032166,0.8111219978805867,0.34835935846461397,0.6180765708733572,1.0,1.0,0.0,0.0,0.9768942610865268
1,0,garçon,garçon,garçon,0.0,garçon_0,adolescent,0.5172581672668457,0.9687319850235578,0.32492262805553457,0.6943676554939692,1.0,1.0,0.0,0.0,0.9768942610865268
1,0,garçon,garçon,garçon,0.0,garçon_0,gosse,0.5006019473075867,0.8220601949924905,0.29109377604346437,0.5948361809273629,1.0,1.0,0.0,0.0,0.9768942610865268
1,0,garçon,garçon,garçon,0.0,garçon_0,maman,0.5222886800765991,0.9232421552329203,0.33657380091932637,0.6725141200200553,1.0,1.0,0.0,0.0,0.9768942610865268
1,0,garçon,garçon,garçon,0.0,garçon_0,copain,0.560314416885376,0.9092947379219943,0.33858751905948653,0.6681823817315429,1.0,1.0,0.0,0.0,0.9768942610865268
1,0,garçon,garçon,garçon,0.0,garçon_0,père,0.5345224738121033,0.8915016200919913,0.23047470851353163,0.6031771002658826,1.0,1.0,0.0,0.0,0.9768942610865268
1,1,garçon,adolescent,adolescent,0.42936834860186057,adolescent_1,adulte,0.6437058448791504,0.8749318515509813,0.2281775358934035,0.5923576434213381,0.5172581672668457,0.8257319850235579,0.32292262805553457,0.6174648311631308,0.9768942610865268
1,1,garçon,adolescent,adolescent,0.42936834860186057,adolescent_1,fille,0.7300058007240295,1.0,0.11638779130389505,0.6063762442779459,0.5172581672668457,0.8257319850235579,0.32292262805553457,0.6174648311631308,0.9768942610865268
1,1,garçon,adolescent,adolescent,0.42936834860186057,adolescent_1,mère,0.5466428995132446,0.8507860592672803,0.3425091956323288,0.6361306921997747,0.5172581672668457,0.8257319850235579,0.32292262805553457,0.6174648311631308,0.9768942610865268
1,1,garçon,adolescent,adolescent,0.42936834860186057,adolescent_1,parent,0.6103878617286682,0.8256529410727274,0.30536199879579723,0.6031675838348494,0.5172581672668457,0.8257319850235579,0.32292262805553457,0.6174648311631308,0.9768942610865268
1,1,garçon,adolescent,adolescent,0.42936834860186057,adolescent_1,parent,0.6103878617286682,0.9326529410727273,0.2913619987957973,0.6634902633819143,0.5172581672668457,0.8257319850235579,0.32292262805553457,0.6174648311631308,0.9768942610865268
1,1,garçon,adolescent,adolescent,0.42936834860186057,adolescent_1,ados,0.6146237254142761,0.8752695666596539,0.22666063740306444,0.6032430626167051,0.5172581672668457,0.8257319850235579,0.32292262805553457,0.6174648311631308,0.9768942610865268
1,2,garçon,parent,parent,-0.14898265082429252,parent_2,adulte,0.6726901531219482,0.8274489512024996,0.3258146456013784,0.6141538021945171,0.4869493246078491,0.946692265109538,0.44335289731810257,0.7346034960689397,0.9252992178579712
1,2,garçon,parent,parent,-0.14898265082429252,parent_2,enfance,0.5764932036399841,0.9391864137403264,0.35710610118698444,0.6915990803626337,0.4869493246078491,0.946692265109538,0.44335289731810257,0.7346034960689397,0.9252992178579712
1,2,garçon,parent,parent,-0.14898265082429252,parent_2,ado,0.573403000831604,0.971814894572117,0.3231022268677065,0.6864329768163122,0.4869493246078491,0.946692265109538,0.44335289731810257,0.7346034960689397,0.9252992178579712
1,2,garçon,parent,parent,-0.14898265082429252,parent_2,jeune,0.6766018867492676,0.9622696682275714,0.22533683323149267,0.6373656599532473,0.4869493246078491,0.946692265109538,0.44335289731810257,0.7346034960689397,0.9252992178579712
1,2,garçon,parent,parent,-0.14898265082429252,parent_2,adolescence,0.6174649596214294,0.9456914361370466,0.28085026470070795,0.6550896717576692,0.4869493246078491,0.946692265109538,0.44335289731810257,0.7346034960689397,0.9252992178579712
1,2,garçon,parent,parent,-0.14898265082429252,parent_2,enfant,0.8021987676620483,0.8763375115904185,0.15554784111214348,0.5665170068162472,0.4869493246078491,0.946692265109538,0.44335289731810257,0.7346034960689397,0.9252992178579712
1,3,garçon,enfance,enfance,0.2925923148018731,enfance_3,fratrie,0.5651655793190002,0.9608486328142531,0.38443650760735626,0.7165364439973776,0.36607617139816284,0.9257252133824738,0.483583483838643,0.7394460184513254,0.8764291865286521
1,3,garçon,enfance,enfance,0.2925923148018731,enfance_3,adolescence,0.694027841091156,0.939168217628794,0.24229064407656084,0.6355004163659912,0.36607617139816284,0.9257252133824738,0.483583483838643,0.7394460184513254,0.8764291865286521
1,3,garçon,enfance,enfance,0.2925923148018731,enfance_3,adolescence,0.694027841091156,0.901168217628794,0.20329064407656083,0.6077493817008468,0.36607617139816284,0.9257252133824738,0.483583483838643,0.7394460184513254,0.8764291865286521
1,3,garçon,enfance,enfance,0.2925923148018731,enfance_3,gamin,0.5598704814910889,0.9512445732100356,0.28287624152328916,0.6578888303662913,0.36607617139816284,0.9257252133824738,0.483583483838643,0.7394460184513254,0.8764291865286521
1,3,garçon,enfance,enfance,0.2925923148018731,enfance_3,adolescence,0.694027841091156,0.914168217628794,0.15129064407656084,0.5629545603026314,0.36607617139816284,0.9257252133824738,0.483583483838643,0.7394460184513254,0.8764291865286521
1,3,garçon,enfance,enfance,0.2925923148018731,enfance_3,fille,0.6564520001411438,0.9862406136136925,0.21709945132527822,0.6486909706548012,0.36607617139816284,0.9257252133824738,0.483583483838643,0.7394460184513254,0.8764291865286521
