num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
1,0,appel,appel,appel,0.0,appel_0,offre,0.5031196475028992,0.983312001183532,0.41639665580516116,0.7573065910003476,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,candidature,0.47920292615890503,0.9459094984783536,0.31265065197013414,0.683532382253273,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,procédure,0.45421358942985535,0.8443061752387736,0.36497791919316047,0.6448648213954891,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,consultation,0.45367056131362915,0.9362477253837781,0.3963586964803759,0.7130676908687045,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,téléphonique,0.4406777024269104,0.8928172544350453,0.3645267161956921,0.6769383049790377,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,demande,0.4323022961616516,0.8738579210215892,0.3604968234482046,0.6591775369577464,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,lancer,0.4304736852645874,0.7946440679188794,0.4718067814764002,0.6659125412125756,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,solliciter,0.3926057815551758,0.8227742183536588,0.4134937935732079,0.657205197724281,0.0,0.9684420475047676
1,0,appel,appel,appel,0.0,appel_0,décision,0.39090752601623535,0.9735327591848464,0.3497618758326729,0.7112684092008714,0.0,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,service,0.5453541278839111,0.8136473647498191,0.2823535662567924,0.5958343643431386,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,demande,0.5445784330368042,1.0,0.2898620729242597,0.7036624653033047,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,candidature,0.5337566137313843,0.8914218205301355,0.41197992999188593,0.6980242581921313,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,consultation,0.5045018792152405,0.9694502974085759,0.2714662526392249,0.6715568016131142,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,prestataire,0.49811673164367676,0.8768116651491028,0.31677209615513735,0.6434422129214631,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,opérateur,0.46514755487442017,0.9144639534649658,0.3923502412019394,0.6990672591712987,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,procédure,0.4643256664276123,0.8873780851682961,0.4509210402946807,0.7139650363584343,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,fournisseur,0.4515768587589264,0.9760214347426848,0.4348285917951413,0.7513732352625067,0.7065268345041659,0.9684420475047676
1,1,appel,offre,offre,0.44721613587389497,offre_1,téléphonique,0.45156988501548767,0.8340206784925264,0.35283349246099177,0.6377809337057128,0.7065268345041659,0.9684420475047676
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,prestataire,0.653637170791626,0.992715529318831,0.2678827496780044,0.6861821983637535,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,client,0.6134777665138245,1.0,0.2093911703307471,0.6671639984377339,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,service,0.6118154525756836,0.8378591387157053,0.22945124609586612,0.5711080612650958,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,opérateur,0.6003264784812927,0.8132444394869658,0.2647910644133932,0.5777101775373991,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,marché,0.5425962805747986,0.8633523742912906,0.34316247712762493,0.6462576486397373,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,demande,0.5402460694313049,0.9911028330401579,0.3077062454529418,0.7111351216612456,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,fourniture,0.5201420187950134,0.9200240078421957,0.3520014767258613,0.6889350492520977,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,partenaire,0.5088841319084167,0.8488892546368229,0.24852259230926804,0.5932120052039093,0.6733900610795106,0.9587576270297199
1,2,appel,fournisseur,fournisseur,-0.10705106718667023,fournisseur_2,téléphonique,0.49577972292900085,0.9955778820933981,0.3243531772906892,0.715976572343792,0.6733900610795106,0.9587576270297199
1,3,appel,téléphonique,téléphonique,-0.6677463308581522,téléphonique_3,service,0.6548773050308228,0.9589457770131445,0.25409704462840466,0.6622539377572987,0.6441407458038862,0.9491700507594227
1,3,appel,téléphonique,téléphonique,-0.6677463308581522,téléphonique_3,prestataire,0.6510650515556335,0.8792433883221203,0.3135125513309251,0.6441515988208537,0.6441407458038862,0.9491700507594227
1,3,appel,téléphonique,téléphonique,-0.6677463308581522,téléphonique_3,client,0.6339915990829468,0.9192859416936197,0.21634128203132677,0.609416624979096,0.6441407458038862,0.9491700507594227
1,3,appel,téléphonique,téléphonique,-0.6677463308581522,téléphonique_3,opérateur,0.6170662641525269,0.919631829389007,0.2011042313419707,0.6111107640286345,0.6441407458038862,0.9491700507594227
