num_path,num_step,cue,best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability
1,1,doigt,doigt,0.0,doigt,main,0.6380380988121033,0.5122336167413662,-0.6561914760846631,-0.07197892967164843
1,1,doigt,doigt,0.0,doigt,poignet,0.5978131294250488,0.47993996281881346,-0.5997239711562005,-0.0598920041686935
1,1,doigt,doigt,0.0,doigt,bras,0.5491757988929749,0.4408926460935682,-0.5341608667679121,-0.046634110337171936
1,1,doigt,doigt,0.0,doigt,frotter,0.533069372177124,0.4279619868981372,-0.5131041314503451,-0.04257107227610393
1,2,doigt,doigt,-0.1685142144552208,frotter,main,0.644482433795929,0.3262509796889662,-0.786468917303752,-0.2301089688073929
1,2,doigt,doigt,-0.1685142144552208,frotter,glisser,0.5580024123191833,0.282472918021509,-0.6451273321535489,-0.18132720706601996
1,2,doigt,doigt,-0.1685142144552208,frotter,doucement,0.5527253746986389,0.27980156717736276,-0.6368619363064397,-0.17853018456453848
1,2,doigt,doigt,-0.1685142144552208,frotter,caresser,0.5500015020370483,0.27842268378537055,-0.6326117212394287,-0.17709451872702905
1,3,doigt,doigt,-0.3559331182006266,caresser,doucement,0.6454609036445618,0.026455413874440892,-0.41731777973632445,-0.19543118293094178
1,3,doigt,doigt,-0.3559331182006266,caresser,main,0.643080472946167,0.026357847501373412,-0.4151772380509058,-0.19440969527476618
1,3,doigt,doigt,-0.3559331182006266,caresser,bras,0.5990138649940491,0.024551695734731347,-0.3763556870526716,-0.1759019956589701
1,3,doigt,doigt,-0.3559331182006266,caresser,glisser,0.596739649772644,0.024458482800249797,-0.3743935717396244,-0.1749675444696873
1,4,doigt,doigt,-0.535326627094564,glisser,doucement,0.6832143664360046,0.22500222807822326,-0.7711309899848391,-0.27306438095330793
1,4,doigt,doigt,-0.535326627094564,glisser,main,0.6450034379959106,0.21241826547683962,-0.7114765279206361,-0.24952913122189824
1,4,doigt,doigt,-0.535326627094564,glisser,bras,0.6066614985466003,0.1997911571653764,-0.6535857241486664,-0.226897283491645
1,4,doigt,doigt,-0.535326627094564,glisser,serrer,0.6055351495742798,0.19942021790997438,-0.6519149088829588,-0.2262473454864922
1,5,doigt,doigt,-0.7177560961918624,serrer,doucement,0.6797672510147095,0.30619029093520284,-0.4691862713476798,-0.08149799020623849
1,5,doigt,doigt,-0.7177560961918624,serrer,main,0.6662619113922119,0.30010702660904043,-0.4561673541612412,-0.07803016377610039
1,5,doigt,doigt,-0.7177560961918624,serrer,bras,0.6570501923561096,0.2959577550348844,-0.4473734002266872,-0.07570782259590139
1,5,doigt,doigt,-0.7177560961918624,serrer,tête,0.5993131399154663,0.269951022792117,-0.39384311094233404,-0.06194604407510851
1,6,doigt,doigt,-0.8604663050068841,tête,bras,0.6855111718177795,0.14827574959266174,-0.25393398182804844,-0.05282911611769335
1,6,doigt,doigt,-0.8604663050068841,tête,main,0.6764180660247803,0.14630891501284435,-0.2492138538222917,-0.05145246940472367
1,6,doigt,doigt,-0.8604663050068841,tête,doucement,0.6739004254341125,0.1457643505168402,-0.24791339950823493,-0.05107452449569737
1,6,doigt,doigt,-0.8604663050068841,tête,yeux,0.6131998300552368,0.13263483979470694,-0.21740265511164714,-0.042383907658470096
1,7,doigt,doigt,-0.9927480365385781,yeux,bras,0.6899225115776062,0.29290731141331644,-0.5507194025395437,-0.1289060455631136
1,7,doigt,doigt,-0.9927480365385781,yeux,doucement,0.6857575178146362,0.29113905903034204,-0.5460456515222027,-0.12745329624593035
1,7,doigt,doigt,-0.9927480365385781,yeux,main,0.6764973402023315,0.2872076411071499,-0.5357130581671714,-0.12425270853001075
1,7,doigt,doigt,-0.9927480365385781,yeux,cou,0.625177264213562,0.26541965009780494,-0.47991816027981266,-0.10724925509100386
1,8,doigt,doigt,-1.1318125900567788,cou,,,,,
2,1,doigt,doigt,0.0,doigt,main,0.6380380988121033,0.42662077114712016,-0.7366940316110286,-0.15503663023195424
2,1,doigt,doigt,0.0,doigt,poignet,0.5978131294250488,0.39972455994715517,-0.6732990083946686,-0.13678722422375672
2,1,doigt,doigt,0.0,doigt,bras,0.5491757988929749,0.3672034683434367,-0.5996925239201413,-0.11624452778835229
2,1,doigt,doigt,0.0,doigt,frotter,0.533069372177124,0.3564339920398525,-0.5760525166981284,-0.10980926232913796
2,2,doigt,doigt,-0.18196185246582763,frotter,main,0.644482433795929,0.018241222924370346,-0.8646243980173414,-0.4231915875464855
2,2,doigt,doigt,-0.18196185246582763,frotter,glisser,0.5580024123191833,0.015793520291157603,-0.7092369691100754,-0.3467217244094589
2,2,doigt,doigt,-0.18196185246582763,frotter,doucement,0.5527253746986389,0.015644160720486792,-0.7001501981628115,-0.34225301872116237
2,2,doigt,doigt,-0.18196185246582763,frotter,caresser,0.5500015020370483,0.015567065107275083,-0.6954776172598598,-0.33995527607629233
2,3,doigt,doigt,-0.4019529076810861,caresser,doucement,0.6454609036445618,0.36846534968315553,-0.5776755279741396,-0.10460508914549202
2,3,doigt,doigt,-0.4019529076810861,caresser,main,0.643080472946167,0.36710646609357167,-0.5747124657507756,-0.10380299982860197
2,3,doigt,doigt,-0.4019529076810861,caresser,bras,0.5990138649940491,0.3419507703469414,-0.5209734182943033,-0.08951132397368097
2,3,doigt,doigt,-0.4019529076810861,caresser,glisser,0.596739649772644,0.34065252051944883,-0.5182573442268941,-0.08880241185372262
2,4,doigt,doigt,-0.5641133900518307,glisser,doucement,0.6832143664360046,0.49774233993166833,-0.7787561458064708,-0.14050690293740123
