cues,condition,nb_experimental_responses,nb_simulated_responses,nb_common_responses,common_r_1,common_r_2,common_r_3,common_r_4,common_r_5,common_r_6,common_r_7,common_r_8,common_r_9,common_r_10,common_r_11,common_r_12,common_r_13,common_r_14,common_r_15,common_r_16,common_r_17,common_r_18,common_r_19,common_r_20,common_r_21,common_r_22,common_r_23,common_r_24,common_r_25,common_r_26,common_r_27,common_r_28,common_r_29,common_r_30,common_r_31,common_r_32,common_r_33,common_r_34,common_r_35,common_r_36,common_r_37,common_r_38,common_r_39,common_r_40,common_r_41,common_r_42,common_r_43,common_r_44,common_r_45,common_r_46,common_r_47,common_r_48,common_r_49,common_r_50,common_r_51,common_r_52,common_r_53,common_r_54,common_r_55,common_r_56,common_r_57,common_r_58,common_r_59,common_r_60,common_r_61,common_r_62,common_r_63,common_r_64,common_r_65,common_r_66,common_r_67,common_r_68,common_r_69,common_r_70,common_r_71,common_r_72,common_r_73,common_r_74,common_r_75,common_r_76,common_r_77,common_r_78,common_r_79,common_r_80,common_r_81,common_r_82,common_r_83,common_r_84,common_r_85,common_r_86,common_r_87,common_r_88,common_r_89,common_r_90,common_r_91,common_r_92,common_r_93,common_r_94,common_r_95,common_r_96,common_r_97,common_r_98,common_r_99,common_r_100,common_r_101
machine,1-first,35,24,2,ordinateur,fabriquer
rapport,1-first,30,19,1,analyse
genre,1-first,23,20,1,film
jardin,1-first,26,24,5,fleur,maison,verdure,potager,parc
rayon,1-first,23,29,6,soleil,magasin,diamètre,supermarché,laser,lumineux
colline,1-first,22,24,4,montagne,mont,falaise,vallée
chien,1-first,14,30,4,chat,animal,aboyer,patte
peau,1-first,44,34,4,épiderme,poil,cuir,couleur
mur,1-first,33,24,2,toit,porte
science,1-first,42,23,4,recherche,chimie,psychologie,biologie
enfant,1-first,29,21,7,parent,jeune,adulte,bébé,famille,adolescent,âge
lune,1-first,14,23,5,soleil,ciel,nuit,terre,astre
cause,1-first,18,18,2,conséquence,raison
table,1-first,23,28,8,chaise,repas,ronde,cuisine,assiette,tabouret,dîner,rond
toit,1-first,14,26,4,maison,tuile,toiture,mur
jeunesse,1-first,34,17,3,enfance,adolescent,adolescence
nord,1-first,10,23,2,sud,ouest
direction,1-first,28,19,0
mer,1-first,20,21,4,océan,plage,sable,terre
objet,1-first,31,20,1,forme
appel,1-first,24,21,2,demande,projet
lutte,1-first,21,19,1,combat
mari,1-first,14,22,1,femme
vin,1-first,23,30,6,boire,verre,boisson,bouteille,fromage,rosé
rôle,1-first,22,20,2,acteur,jouer
horizon,1-first,18,19,3,lointain,paysage,futur
jambe,1-first,19,24,5,pied,bras,main,genou,courir
page,1-first,17,22,2,format,numéro
fil,1-first,29,22,6,aiguille,coudre,conducteur,actualité,câble,bobine
soeur,1-first,16,21,3,frère,nièce,mère
preuve,1-first,36,25,5,fait,certitude,prouver,évident,irréfutable
morceau,1-first,21,26,2,chanson,couper
gauche,1-first,12,22,1,droite
doigt,1-first,20,24,4,main,toucher,pied,nez
garçon,1-first,10,19,1,fille
façon,1-first,17,20,3,manière,autre,être
chambre,1-first,21,21,3,lit,maison,hôtel
question,1-first,9,20,4,réponse,interrogation,poser,problème
acte,1-first,28,21,1,décision
rose,1-first,20,22,7,fleur,rouge,bleu,couleur,pâle,pétale,parfum
oncle,1-first,10,24,3,tante,cousin,mère
herbe,1-first,31,28,6,jardin,pelouse,prairie,arbre,plante,rosée
faim,1-first,19,28,6,soif,manger,nourriture,estomac,famine,misère
école,1-first,29,22,8,primaire,élève,éducation,classe,collège,scolaire,élémentaire,lycée
lit,1-first,24,21,9,dormir,oreiller,couette,chambre,matelas,nuit,coucher,confortable,drap
masse,1-first,22,22,3,poids,volumique,inertie
flamme,1-first,11,27,3,feu,éteindre,braise
lèvre,1-first,19,23,5,bouche,visage,baiser,sourire,embrasser
passage,1-first,29,22,3,piéton,couloir,route
principe,1-first,38,22,4,règle,loi,fondement,respect
sens,1-first,33,22,1,signification
habitude,1-first,39,17,1,faire
passion,1-first,23,20,5,amour,désir,envie,coeur,aimer
désir,1-first,19,23,5,amour,volonté,passion,frustration,fantasme
larme,1-first,21,20,4,pleurer,tristesse,triste,pleur
vache,1-first,21,24,2,lait,chèvre
début,1-first,9,21,2,fin,commencer
pierre,1-first,28,22,1,rocher
visage,1-first,23,28,4,tête,sourire,masque,larme
arbre,1-first,22,27,9,forêt,tronc,plante,chêne,bois,végétation,écorce,peuplier,planter
position,1-first,39,19,2,posture,point
avis,1-first,28,21,3,décision,conseil,demande
