id_participant,cues,responses,likeability,originality,adequacy,frequencyCreaFlexFirst,frequencyCreaFlexDist,RT_answer,condition,unique_creaflexFirst,unique_creaflexDist,frequency_dictaverf
28,flamme,agréable,nan,nan,nan,0.0,0.0,1.5403317999989667,2,1,1,0.0
28,genre,chaussure,1.0,100.0,41.0,0.0,0.0,0.4445449999984703,2,1,1,0.0
28,lutte,épreuve,nan,nan,nan,0.0,0.0,1.1011899000004632,2,1,1,0.0
28,horizon,mer,nan,nan,nan,0.13541666666666666,0.020833333333333332,0.5473482000015792,2,0,0,0.112
28,cause,principe,73.0,71.0,79.0,0.0,0.0,1.1162532000016654,2,1,1,0.0
28,morceau,gâteau,77.0,14.0,87.0,0.020833333333333332,0.052083333333333336,1.148116399999708,2,0,0,0.062136
28,preuve,procès,89.0,33.0,97.0,0.03125,0.010416666666666666,1.1681213000010757,2,0,0,0.011905
28,lune,rêve,93.0,57.0,99.0,0.0,0.0,1.2371471999977075,2,1,1,0.001942
28,mer,horizon,48.0,89.0,84.0,0.0,0.010416666666666666,0.8926390999986324,2,1,0,0.004073
28,objet,main,nan,nan,nan,0.010416666666666666,0.0,1.2122990999996546,2,0,1,0.0
28,enfant,marelle,100.0,71.0,100.0,0.0,0.0,0.7118792000001122,2,1,1,0.0
28,toit,grimper,83.0,56.0,77.0,0.0,0.0,0.39856069999950705,2,1,1,0.0
28,doigt,alliance,100.0,51.0,89.0,0.020833333333333332,0.041666666666666664,0.24839060000158497,2,0,0,0.003774
28,mur,enfermement,nan,nan,nan,0.0,0.0,0.7437447000011161,2,1,1,0.0
28,table,assis,54.0,52.0,86.0,0.0,0.0,0.29019440000047325,2,1,1,0.0
28,désir,feu,nan,nan,nan,0.0,0.0,0.6464887999973143,2,1,1,0.002053
28,école,marelle,100.0,45.0,100.0,0.0,0.0,0.42722259999936796,2,1,1,0.0
28,passage,étroit,100.0,48.0,100.0,0.020833333333333332,0.020833333333333332,0.4895365000011225,2,0,0,0.03619
28,façon,forme,nan,nan,nan,0.0,0.010416666666666666,0.1565206000013859,2,1,0,0.0
28,vache,viande,45.0,27.0,88.0,0.0,0.0,0.46065549999912037,2,1,1,0.003846
28,acte,théâtre,nan,nan,nan,0.28125,0.13541666666666666,0.36630929999955697,2,0,0,0.19275
28,lèvre,baiser,nan,nan,nan,0.020833333333333332,0.020833333333333332,0.703567299999122,2,0,0,0.093156
28,direction,indication,nan,nan,nan,0.010416666666666666,0.020833333333333332,0.28680399999939254,2,0,0,0.004008
28,habitude,commun,52.0,79.0,67.0,0.0,0.0,0.3049049000001105,2,1,1,0.001848
28,jeunesse,jeux,100.0,10.0,83.0,0.0,0.0,0.6466708999978437,2,1,1,0.0
28,herbe,courir,nan,nan,nan,0.0,0.0,0.2137328000026173,2,1,1,0.0
28,jardin,jeu,100.0,22.0,100.0,0.0,0.020833333333333332,0.06707040000037523,2,1,0,0.00404
28,rôle,position,56.0,91.0,31.0,0.0,0.0,0.25488210000185063,2,1,1,-1.0
28,colline,courir,78.0,77.0,91.0,0.0,0.0,0.07919260000198847,2,1,1,0.0
28,fil,couture,nan,nan,nan,0.08333333333333333,0.010416666666666666,0.42638630000146804,2,0,0,0.092937
28,rayon,,nan,nan,nan,0.0,0.0,0.712844399997266,2,1,1,0.0
28,page,histoire,nan,nan,nan,0.0,0.03125,1.033769100002246,2,1,0,0.002066
28,larme,tristesse,100.0,1.0,100.0,0.22916666666666666,0.020833333333333332,0.4427323999989312,2,0,0,0.13962
28,pierre,silex,nan,nan,nan,0.0,0.020833333333333332,0.145450100000744,2,1,0,0.001905
28,rose,délicat,100.0,79.0,100.0,0.0,0.0,0.16289959999994608,2,1,1,0.0
28,soeur,mignonne,nan,nan,nan,0.0,0.0,0.08581300000150804,2,1,1,0.0
28,nord,ours,74.0,65.0,100.0,0.0,0.03125,0.22715919999973266,2,1,0,0.001923
28,oncle,,100.0,69.0,82.0,0.0,0.0,0.18684350000330596,2,1,1,0.0
28,sens,voyage,nan,nan,nan,0.0,0.0,0.41374010000072303,2,1,1,0.0
28,peau,douceur,100.0,81.0,100.0,0.020833333333333332,0.020833333333333332,0.28573490000053425,2,0,0,0.013566
28,vin,bourré,100.0,25.0,85.0,0.0,0.0,1.0491991000017151,2,1,1,0.0
28,machine,fumée,nan,nan,nan,0.0,0.0,0.6441591000002518,2,1,1,0.0
28,rapport,peur,59.0,80.0,63.0,0.0,0.0,0.11241910000171629,2,1,1,0.0
28,masse,foule,61.0,65.0,100.0,0.020833333333333332,0.010416666666666666,0.4742817999976978,2,0,0,0.05
28,chien,jeux,100.0,27.0,83.0,0.0,0.010416666666666666,0.29586140000174055,2,1,0,0.0
28,début,histoire,nan,nan,nan,0.0,0.08333333333333333,0.15990980000060517,2,1,0,0.017613
28,avis,aucun,57.0,77.0,77.0,0.0,0.010416666666666666,0.3945477999986906,2,1,0,0.0
28,chambre,douillet,nan,nan,nan,0.0,0.0,0.5852998999980628,2,1,1,0.001996
28,mari,strict,69.0,79.0,93.0,0.0,0.0,1.3802302000003692,2,1,1,0.0
28,gauche,politique,100.0,61.0,100.0,0.010416666666666666,0.052083333333333336,0.46707530000276165,2,0,0,0.016194
28,position,carte,nan,nan,nan,0.010416666666666666,0.010416666666666666,0.19690660000196658,2,0,0,0.0
28,principe,précaution,nan,nan,nan,0.0,0.010416666666666666,0.17403870000271127,2,1,0,0.015414
28,question,sciences,99.0,51.0,96.0,0.0,0.0,0.44976629999655415,2,1,1,0.0
28,garçon,,nan,nan,nan,0.0,0.0,0.0030030000016267877,2,1,1,0.0
28,jambe,sensualité,nan,nan,nan,0.0,0.0,0.5136400000010326,2,1,1,0.0
28,visage,douceur,nan,nan,nan,0.0,0.010416666666666666,0.2964621999999508,2,1,0,0.002012
28,faim,afrique,97.0,14.0,99.0,0.0,0.0,0.14799159999893163,2,1,1,0.0
28,arbre,jeu,52.0,35.0,88.0,0.0,0.0,0.5688279999994847,2,1,1,0.0
28,science,sévère,67.0,67.0,91.0,0.0,0.0,0.024567899999965448,2,1,1,0.0
28,appel,maman,100.0,71.0,87.0,0.0,0.0,0.11542340000232798,2,1,1,0.0
28,lit,drap,nan,nan,nan,0.052083333333333336,0.0,0.11775010000201291,2,0,1,0.039548
28,passion,jeux,nan,nan,nan,0.0,0.0,0.09519880000152625,2,1,1,0.0
29,machine,bois,nan,nan,nan,0.0,0.0,0.25395790000038687,1,1,1,0.001876
29,rapport,,50.0,71.0,79.0,0.0,0.0,0.04511170000114362,1,1,1,0.0
29,genre,femme,70.0,1.0,100.0,0.125,0.010416666666666666,0.20560359999944922,1,0,0,0.018367
29,jardin,vert,75.0,36.0,66.0,0.010416666666666666,0.0,0.22200640000301064,1,0,1,0.074747
29,rayon,vert,nan,nan,nan,0.0,0.03125,1.7511266999972577,1,1,0,0.005576
29,colline,blanc,55.0,100.0,57.0,0.0,0.0,0.00021289999858709052,1,1,1,0.0
29,chien,joyeux,83.0,69.0,66.0,0.0,0.0,0.0002147999985027127,1,1,1,0.0
29,peau,beige,95.0,59.0,97.0,0.0,0.0,0.00024360000315937214,1,1,1,0.003876
29,mur,grand,nan,nan,nan,0.0,0.0,0.00022600000011152588,1,1,1,0.0
29,science,froid,83.0,82.0,95.0,0.0,0.0,0.00022620000163442455,1,1,1,0.0
29,enfant,jeune,100.0,21.0,95.0,0.03125,0.020833333333333332,0.00025380000079167075,1,0,0,0.055028
29,lune,blanc,79.0,71.0,58.0,0.0,0.0,0.0002544999988458585,1,1,1,0.005825
29,cause,bonne,66.0,37.0,87.0,0.0,0.0,0.00024620000112918206,1,1,1,0.003976
29,table,ronde,5.0,100.0,29.0,0.010416666666666666,0.0625,0.00028000000020256266,1,0,0,0.10057
29,toit,maison,100.0,29.0,83.0,0.65625,0.020833333333333332,0.00030479999986710027,1,0,0,0.62978
29,jeunesse,joie,86.0,15.0,100.0,0.010416666666666666,0.0,0.9249949000004563,1,0,1,0.016
29,nord,sud,100.0,1.0,100.0,0.8333333333333334,0.020833333333333332,0.0002178999966417905,1,0,0,0.69231
29,direction,loin,nan,nan,nan,0.0,0.010416666666666666,0.15071499999976368,1,1,0,0.0
29,mer,bleu,100.0,1.0,100.0,0.0,0.0,0.0002147999985027127,1,1,1,0.046843
29,objet,rond,nan,nan,nan,0.010416666666666666,0.0,0.00030139999944367446,1,0,1,0.003883
29,appel,téléphone,100.0,1.0,93.0,0.6458333333333334,0.020833333333333332,0.00022700000045006163,1,0,0,0.4881
29,lutte,combat,nan,nan,nan,0.34375,0.03125,0.668552399998589,1,0,0,0.32432
29,mari,femme,99.0,1.0,100.0,0.71875,0.010416666666666666,0.00022000000171829015,1,0,0,0.64833
29,vin,alcool,83.0,2.0,100.0,0.22916666666666666,0.010416666666666666,0.00022510000053443946,1,0,0,0.13972
29,rôle,pièce,87.0,23.0,93.0,0.041666666666666664,0.010416666666666666,0.5489746999992349,1,0,0,-1.0
29,horizon,nord,nan,nan,nan,0.0,0.0,0.0002978000011353288,1,1,1,0.0
29,jambe,femme,nan,nan,nan,0.0,0.0,0.00023639999926672317,1,1,1,0.004032
29,page,livre,nan,nan,nan,0.71875,0.03125,0.0002390000008745119,1,0,0,0.56612
29,fil,aiguille,nan,nan,nan,0.2708333333333333,0.0,0.00020790000053239055,1,0,1,0.24164
29,soeur,femme,nan,nan,nan,0.0,0.0,0.0002241000001959037,1,1,1,0.0
29,preuve,justice,85.0,17.0,99.0,0.010416666666666666,0.010416666666666666,0.0002358999990974553,1,0,0,0.025794
29,morceau,petit,75.0,19.0,82.0,0.020833333333333332,0.0,0.00021999999808031134,1,0,1,0.007767
29,gauche,droite,100.0,1.0,100.0,0.8958333333333334,0.010416666666666666,0.03485029999865219,1,0,0,0.73482
29,doigt,main,85.0,4.0,100.0,0.625,0.0,0.0002496999986760784,1,0,1,0.56981
29,garçon,fille,nan,nan,nan,0.8229166666666666,0.0,0.24292499999864958,1,0,1,0.7616200000000001
29,façon,forme,nan,nan,nan,0.0,0.010416666666666666,0.01790130000154022,1,1,0,0.0
29,chambre,maison,nan,nan,nan,0.07291666666666667,0.010416666666666666,0.22509659999923315,1,0,0,0.031936
29,question,réponse,75.0,11.0,100.0,0.8020833333333334,0.0625,2.195567899998423,1,0,0,0.71933
29,acte,pièce,nan,nan,nan,0.03125,0.03125,0.057221600000048056,1,0,0,0.019084
29,rose,fleur,97.0,11.0,97.0,0.40625,0.020833333333333332,0.00022959999841987155,1,0,0,0.367672
29,oncle,tante,100.0,5.0,100.0,0.7395833333333334,0.020833333333333332,0.01621000000159256,1,0,0,0.69057
29,herbe,vert,nan,nan,nan,0.010416666666666666,0.0,0.029939500000182306,1,0,1,0.19536
29,faim,soif,75.0,1.0,100.0,0.2604166666666667,0.020833333333333332,0.1827259999990929,1,0,0,0.2551
29,école,agréable,50.0,71.0,72.0,0.0,0.0,0.00020880000010947697,1,1,1,0.0
29,lit,chambre,nan,nan,nan,0.08333333333333333,0.010416666666666666,0.0002195999986724928,1,0,0,0.039548
29,masse,gros,79.0,27.0,88.0,0.010416666666666666,0.010416666666666666,0.00024280000070575625,1,0,0,0.016
29,flamme,feu,nan,nan,nan,0.71875,0.0,0.00021610000112559646,1,0,1,0.68702
29,lèvre,bouche,nan,nan,nan,0.6875,0.0,0.00021049999850220047,1,0,1,0.54373
29,passage,rue,63.0,15.0,90.0,0.07291666666666667,0.010416666666666666,0.0002268999996886123,1,0,0,0.057143
29,principe,loi,nan,nan,nan,0.052083333333333336,0.020833333333333332,0.21565909999844735,1,0,0,0.044316
29,sens,direction,nan,nan,nan,0.25,0.010416666666666666,0.00021919999926467426,1,0,0,0.22617
29,habitude,facile,61.0,93.0,67.0,0.0,0.0,0.00023539999892818742,1,1,1,0.0
29,passion,amour,nan,nan,nan,0.3854166666666667,0.03125,0.00030759999935980886,1,0,0,0.45282700000000004
29,désir,sexe,nan,nan,nan,0.125,0.0,0.0002660999998624902,1,0,1,0.078029
29,larme,pleurs,93.0,14.0,100.0,0.13541666666666666,0.0,0.0002147999985027127,1,0,1,0.11321
29,vache,lait,100.0,1.0,98.0,0.5416666666666666,0.041666666666666664,0.00022309999985736795,1,0,0,0.44231
29,début,fin,nan,nan,nan,0.875,0.041666666666666664,0.0002378999997745268,1,0,0,0.759297
29,pierre,dur,nan,nan,nan,0.041666666666666664,0.010416666666666666,0.00021779999951831996,1,0,0,0.032381
29,visage,beauté,nan,nan,nan,0.020833333333333332,0.041666666666666664,0.00023770000188960694,1,0,0,0.022133
29,arbre,grand,75.0,42.0,91.0,0.0,0.0,0.0002440999996906612,1,1,1,0.003914
29,position,loin,nan,nan,nan,0.0,0.0,0.00021809999816468917,1,1,1,0.0
29,avis,opinion,75.0,17.0,83.0,0.28125,0.0625,0.00021719999858760275,1,0,0,0.41006
29,flamme,agréable,nan,nan,nan,0.0,0.0,1.5403317999989667,2,1,1,0.0
29,genre,chaussure,1.0,100.0,41.0,0.0,0.0,0.4445449999984703,2,1,1,0.0
29,lutte,épreuve,nan,nan,nan,0.0,0.0,1.1011899000004632,2,1,1,0.0
29,horizon,mer,nan,nan,nan,0.13541666666666666,0.020833333333333332,0.5473482000015792,2,0,0,0.112
29,cause,principe,73.0,71.0,79.0,0.0,0.0,1.1162532000016654,2,1,1,0.0
29,morceau,gâteau,77.0,14.0,87.0,0.020833333333333332,0.052083333333333336,1.148116399999708,2,0,0,0.062136
29,preuve,procès,89.0,33.0,97.0,0.03125,0.010416666666666666,1.1681213000010757,2,0,0,0.011905
29,lune,rêve,93.0,57.0,99.0,0.0,0.0,1.2371471999977075,2,1,1,0.001942
29,mer,horizon,48.0,89.0,84.0,0.0,0.010416666666666666,0.8926390999986324,2,1,0,0.004073
29,objet,main,nan,nan,nan,0.010416666666666666,0.0,1.2122990999996546,2,0,1,0.0
29,enfant,marelle,100.0,71.0,100.0,0.0,0.0,0.7118792000001122,2,1,1,0.0
29,toit,grimper,83.0,56.0,77.0,0.0,0.0,0.39856069999950705,2,1,1,0.0
29,doigt,alliance,100.0,51.0,89.0,0.020833333333333332,0.041666666666666664,0.24839060000158497,2,0,0,0.003774
29,mur,enfermement,nan,nan,nan,0.0,0.0,0.7437447000011161,2,1,1,0.0
29,table,assis,54.0,52.0,86.0,0.0,0.0,0.29019440000047325,2,1,1,0.0
29,désir,feu,nan,nan,nan,0.0,0.0,0.6464887999973143,2,1,1,0.002053
29,école,marelle,100.0,45.0,100.0,0.0,0.0,0.42722259999936796,2,1,1,0.0
29,passage,étroit,100.0,48.0,100.0,0.020833333333333332,0.020833333333333332,0.4895365000011225,2,0,0,0.03619
29,façon,forme,nan,nan,nan,0.0,0.010416666666666666,0.1565206000013859,2,1,0,0.0
29,vache,viande,45.0,27.0,88.0,0.0,0.0,0.46065549999912037,2,1,1,0.003846
29,acte,théâtre,nan,nan,nan,0.28125,0.13541666666666666,0.36630929999955697,2,0,0,0.19275
29,lèvre,baiser,nan,nan,nan,0.020833333333333332,0.020833333333333332,0.703567299999122,2,0,0,0.093156
29,direction,indication,nan,nan,nan,0.010416666666666666,0.020833333333333332,0.28680399999939254,2,0,0,0.004008
29,habitude,commun,52.0,79.0,67.0,0.0,0.0,0.3049049000001105,2,1,1,0.001848
29,jeunesse,jeux,100.0,10.0,83.0,0.0,0.0,0.6466708999978437,2,1,1,0.0
29,herbe,courir,nan,nan,nan,0.0,0.0,0.2137328000026173,2,1,1,0.0
29,jardin,jeu,100.0,22.0,100.0,0.0,0.020833333333333332,0.06707040000037523,2,1,0,0.00404
29,rôle,position,56.0,91.0,31.0,0.0,0.0,0.25488210000185063,2,1,1,-1.0
29,colline,courir,78.0,77.0,91.0,0.0,0.0,0.07919260000198847,2,1,1,0.0
29,fil,couture,nan,nan,nan,0.08333333333333333,0.010416666666666666,0.42638630000146804,2,0,0,0.092937
29,rayon,,nan,nan,nan,0.0,0.0,0.712844399997266,2,1,1,0.0
29,page,histoire,nan,nan,nan,0.0,0.03125,1.033769100002246,2,1,0,0.002066
29,larme,tristesse,100.0,1.0,100.0,0.22916666666666666,0.020833333333333332,0.4427323999989312,2,0,0,0.13962
29,pierre,silex,nan,nan,nan,0.0,0.020833333333333332,0.145450100000744,2,1,0,0.001905
29,rose,délicat,100.0,79.0,100.0,0.0,0.0,0.16289959999994608,2,1,1,0.0
29,soeur,mignonne,nan,nan,nan,0.0,0.0,0.08581300000150804,2,1,1,0.0
29,nord,ours,74.0,65.0,100.0,0.0,0.03125,0.22715919999973266,2,1,0,0.001923
29,oncle,,100.0,69.0,82.0,0.0,0.0,0.18684350000330596,2,1,1,0.0
29,sens,voyage,nan,nan,nan,0.0,0.0,0.41374010000072303,2,1,1,0.0
29,peau,douceur,100.0,81.0,100.0,0.020833333333333332,0.020833333333333332,0.28573490000053425,2,0,0,0.013566
29,vin,bourré,100.0,25.0,85.0,0.0,0.0,1.0491991000017151,2,1,1,0.0
29,machine,fumée,nan,nan,nan,0.0,0.0,0.6441591000002518,2,1,1,0.0
29,rapport,peur,59.0,80.0,63.0,0.0,0.0,0.11241910000171629,2,1,1,0.0
29,masse,foule,61.0,65.0,100.0,0.020833333333333332,0.010416666666666666,0.4742817999976978,2,0,0,0.05
29,chien,jeux,100.0,27.0,83.0,0.0,0.010416666666666666,0.29586140000174055,2,1,0,0.0
29,début,histoire,nan,nan,nan,0.0,0.08333333333333333,0.15990980000060517,2,1,0,0.017613
29,avis,aucun,57.0,77.0,77.0,0.0,0.010416666666666666,0.3945477999986906,2,1,0,0.0
29,chambre,douillet,nan,nan,nan,0.0,0.0,0.5852998999980628,2,1,1,0.001996
29,mari,strict,69.0,79.0,93.0,0.0,0.0,1.3802302000003692,2,1,1,0.0
29,gauche,politique,100.0,61.0,100.0,0.010416666666666666,0.052083333333333336,0.46707530000276165,2,0,0,0.016194
29,position,carte,nan,nan,nan,0.010416666666666666,0.010416666666666666,0.19690660000196658,2,0,0,0.0
29,principe,précaution,nan,nan,nan,0.0,0.010416666666666666,0.17403870000271127,2,1,0,0.015414
29,question,sciences,99.0,51.0,96.0,0.0,0.0,0.44976629999655415,2,1,1,0.0
29,garçon,,nan,nan,nan,0.0,0.0,0.0030030000016267877,2,1,1,0.0
29,jambe,sensualité,nan,nan,nan,0.0,0.0,0.5136400000010326,2,1,1,0.0
29,visage,douceur,nan,nan,nan,0.0,0.010416666666666666,0.2964621999999508,2,1,0,0.002012
29,faim,afrique,97.0,14.0,99.0,0.0,0.0,0.14799159999893163,2,1,1,0.0
29,arbre,jeu,52.0,35.0,88.0,0.0,0.0,0.5688279999994847,2,1,1,0.0
29,science,sévère,67.0,67.0,91.0,0.0,0.0,0.024567899999965448,2,1,1,0.0
29,appel,maman,100.0,71.0,87.0,0.0,0.0,0.11542340000232798,2,1,1,0.0
29,lit,drap,nan,nan,nan,0.052083333333333336,0.0,0.11775010000201291,2,0,1,0.039548
29,passion,jeux,nan,nan,nan,0.0,0.0,0.09519880000152625,2,1,1,0.0
30,machine,bois,nan,nan,nan,0.0,0.0,0.25395790000038687,1,1,1,0.001876
30,rapport,,50.0,71.0,79.0,0.0,0.0,0.04511170000114362,1,1,1,0.0
30,genre,femme,70.0,1.0,100.0,0.125,0.010416666666666666,0.20560359999944922,1,0,0,0.018367
30,jardin,vert,75.0,36.0,66.0,0.010416666666666666,0.0,0.22200640000301064,1,0,1,0.074747
30,rayon,vert,nan,nan,nan,0.0,0.03125,1.7511266999972577,1,1,0,0.005576
30,colline,blanc,55.0,100.0,57.0,0.0,0.0,0.00021289999858709052,1,1,1,0.0
30,chien,joyeux,83.0,69.0,66.0,0.0,0.0,0.0002147999985027127,1,1,1,0.0
30,peau,beige,95.0,59.0,97.0,0.0,0.0,0.00024360000315937214,1,1,1,0.003876
30,mur,grand,nan,nan,nan,0.0,0.0,0.00022600000011152588,1,1,1,0.0
30,science,froid,83.0,82.0,95.0,0.0,0.0,0.00022620000163442455,1,1,1,0.0
30,enfant,jeune,100.0,21.0,95.0,0.03125,0.020833333333333332,0.00025380000079167075,1,0,0,0.055028
30,lune,blanc,79.0,71.0,58.0,0.0,0.0,0.0002544999988458585,1,1,1,0.005825
30,cause,bonne,66.0,37.0,87.0,0.0,0.0,0.00024620000112918206,1,1,1,0.003976
30,table,ronde,5.0,100.0,29.0,0.010416666666666666,0.0625,0.00028000000020256266,1,0,0,0.10057
30,toit,maison,100.0,29.0,83.0,0.65625,0.020833333333333332,0.00030479999986710027,1,0,0,0.62978
30,jeunesse,joie,86.0,15.0,100.0,0.010416666666666666,0.0,0.9249949000004563,1,0,1,0.016
30,nord,sud,100.0,1.0,100.0,0.8333333333333334,0.020833333333333332,0.0002178999966417905,1,0,0,0.69231
30,direction,loin,nan,nan,nan,0.0,0.010416666666666666,0.15071499999976368,1,1,0,0.0
30,mer,bleu,100.0,1.0,100.0,0.0,0.0,0.0002147999985027127,1,1,1,0.046843
30,objet,rond,nan,nan,nan,0.010416666666666666,0.0,0.00030139999944367446,1,0,1,0.003883
30,appel,téléphone,100.0,1.0,93.0,0.6458333333333334,0.020833333333333332,0.00022700000045006163,1,0,0,0.4881
30,lutte,combat,nan,nan,nan,0.34375,0.03125,0.668552399998589,1,0,0,0.32432
30,mari,femme,99.0,1.0,100.0,0.71875,0.010416666666666666,0.00022000000171829015,1,0,0,0.64833
30,vin,alcool,83.0,2.0,100.0,0.22916666666666666,0.010416666666666666,0.00022510000053443946,1,0,0,0.13972
30,rôle,pièce,87.0,23.0,93.0,0.041666666666666664,0.010416666666666666,0.5489746999992349,1,0,0,-1.0
30,horizon,nord,nan,nan,nan,0.0,0.0,0.0002978000011353288,1,1,1,0.0
30,jambe,femme,nan,nan,nan,0.0,0.0,0.00023639999926672317,1,1,1,0.004032
30,page,livre,nan,nan,nan,0.71875,0.03125,0.0002390000008745119,1,0,0,0.56612
30,fil,aiguille,nan,nan,nan,0.2708333333333333,0.0,0.00020790000053239055,1,0,1,0.24164
30,soeur,femme,nan,nan,nan,0.0,0.0,0.0002241000001959037,1,1,1,0.0
30,preuve,justice,85.0,17.0,99.0,0.010416666666666666,0.010416666666666666,0.0002358999990974553,1,0,0,0.025794
30,morceau,petit,75.0,19.0,82.0,0.020833333333333332,0.0,0.00021999999808031134,1,0,1,0.007767
30,gauche,droite,100.0,1.0,100.0,0.8958333333333334,0.010416666666666666,0.03485029999865219,1,0,0,0.73482
30,doigt,main,85.0,4.0,100.0,0.625,0.0,0.0002496999986760784,1,0,1,0.56981
30,garçon,fille,nan,nan,nan,0.8229166666666666,0.0,0.24292499999864958,1,0,1,0.7616200000000001
30,façon,forme,nan,nan,nan,0.0,0.010416666666666666,0.01790130000154022,1,1,0,0.0
30,chambre,maison,nan,nan,nan,0.07291666666666667,0.010416666666666666,0.22509659999923315,1,0,0,0.031936
30,question,réponse,75.0,11.0,100.0,0.8020833333333334,0.0625,2.195567899998423,1,0,0,0.71933
30,acte,pièce,nan,nan,nan,0.03125,0.03125,0.057221600000048056,1,0,0,0.019084
30,rose,fleur,97.0,11.0,97.0,0.40625,0.020833333333333332,0.00022959999841987155,1,0,0,0.367672
30,oncle,tante,100.0,5.0,100.0,0.7395833333333334,0.020833333333333332,0.01621000000159256,1,0,0,0.69057
30,herbe,vert,nan,nan,nan,0.010416666666666666,0.0,0.029939500000182306,1,0,1,0.19536
30,faim,soif,75.0,1.0,100.0,0.2604166666666667,0.020833333333333332,0.1827259999990929,1,0,0,0.2551
30,école,agréable,50.0,71.0,72.0,0.0,0.0,0.00020880000010947697,1,1,1,0.0
30,lit,chambre,nan,nan,nan,0.08333333333333333,0.010416666666666666,0.0002195999986724928,1,0,0,0.039548
30,masse,gros,79.0,27.0,88.0,0.010416666666666666,0.010416666666666666,0.00024280000070575625,1,0,0,0.016
30,flamme,feu,nan,nan,nan,0.71875,0.0,0.00021610000112559646,1,0,1,0.68702
30,lèvre,bouche,nan,nan,nan,0.6875,0.0,0.00021049999850220047,1,0,1,0.54373
30,passage,rue,63.0,15.0,90.0,0.07291666666666667,0.010416666666666666,0.0002268999996886123,1,0,0,0.057143
30,principe,loi,nan,nan,nan,0.052083333333333336,0.020833333333333332,0.21565909999844735,1,0,0,0.044316
30,sens,direction,nan,nan,nan,0.25,0.010416666666666666,0.00021919999926467426,1,0,0,0.22617
30,habitude,facile,61.0,93.0,67.0,0.0,0.0,0.00023539999892818742,1,1,1,0.0
30,passion,amour,nan,nan,nan,0.3854166666666667,0.03125,0.00030759999935980886,1,0,0,0.45282700000000004
30,désir,sexe,nan,nan,nan,0.125,0.0,0.0002660999998624902,1,0,1,0.078029
30,larme,pleurs,93.0,14.0,100.0,0.13541666666666666,0.0,0.0002147999985027127,1,0,1,0.11321
30,vache,lait,100.0,1.0,98.0,0.5416666666666666,0.041666666666666664,0.00022309999985736795,1,0,0,0.44231
30,début,fin,nan,nan,nan,0.875,0.041666666666666664,0.0002378999997745268,1,0,0,0.759297
30,pierre,dur,nan,nan,nan,0.041666666666666664,0.010416666666666666,0.00021779999951831996,1,0,0,0.032381
30,visage,beauté,nan,nan,nan,0.020833333333333332,0.041666666666666664,0.00023770000188960694,1,0,0,0.022133
30,arbre,grand,75.0,42.0,91.0,0.0,0.0,0.0002440999996906612,1,1,1,0.003914
30,position,loin,nan,nan,nan,0.0,0.0,0.00021809999816468917,1,1,1,0.0
30,avis,opinion,75.0,17.0,83.0,0.28125,0.0625,0.00021719999858760275,1,0,0,0.41006
30,flamme,agréable,nan,nan,nan,0.0,0.0,1.5403317999989667,2,1,1,0.0
30,genre,chaussure,1.0,100.0,41.0,0.0,0.0,0.4445449999984703,2,1,1,0.0
30,lutte,épreuve,nan,nan,nan,0.0,0.0,1.1011899000004632,2,1,1,0.0
30,horizon,mer,nan,nan,nan,0.13541666666666666,0.020833333333333332,0.5473482000015792,2,0,0,0.112
30,cause,principe,73.0,71.0,79.0,0.0,0.0,1.1162532000016654,2,1,1,0.0
30,morceau,gâteau,77.0,14.0,87.0,0.020833333333333332,0.052083333333333336,1.148116399999708,2,0,0,0.062136
30,preuve,procès,89.0,33.0,97.0,0.03125,0.010416666666666666,1.1681213000010757,2,0,0,0.011905
30,lune,rêve,93.0,57.0,99.0,0.0,0.0,1.2371471999977075,2,1,1,0.001942
30,mer,horizon,48.0,89.0,84.0,0.0,0.010416666666666666,0.8926390999986324,2,1,0,0.004073
30,objet,main,nan,nan,nan,0.010416666666666666,0.0,1.2122990999996546,2,0,1,0.0
30,enfant,marelle,100.0,71.0,100.0,0.0,0.0,0.7118792000001122,2,1,1,0.0
30,toit,grimper,83.0,56.0,77.0,0.0,0.0,0.39856069999950705,2,1,1,0.0
30,doigt,alliance,100.0,51.0,89.0,0.020833333333333332,0.041666666666666664,0.24839060000158497,2,0,0,0.003774
30,mur,enfermement,nan,nan,nan,0.0,0.0,0.7437447000011161,2,1,1,0.0
30,table,assis,54.0,52.0,86.0,0.0,0.0,0.29019440000047325,2,1,1,0.0
30,désir,feu,nan,nan,nan,0.0,0.0,0.6464887999973143,2,1,1,0.002053
30,école,marelle,100.0,45.0,100.0,0.0,0.0,0.42722259999936796,2,1,1,0.0
30,passage,étroit,100.0,48.0,100.0,0.020833333333333332,0.020833333333333332,0.4895365000011225,2,0,0,0.03619
30,façon,forme,nan,nan,nan,0.0,0.010416666666666666,0.1565206000013859,2,1,0,0.0
30,vache,viande,45.0,27.0,88.0,0.0,0.0,0.46065549999912037,2,1,1,0.003846
30,acte,théâtre,nan,nan,nan,0.28125,0.13541666666666666,0.36630929999955697,2,0,0,0.19275
30,lèvre,baiser,nan,nan,nan,0.020833333333333332,0.020833333333333332,0.703567299999122,2,0,0,0.093156
30,direction,indication,nan,nan,nan,0.010416666666666666,0.020833333333333332,0.28680399999939254,2,0,0,0.004008
