num_participant,num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
0,1,0,rapport,rapport,rapport,0.0,rapport_0,synthèse,0.5039327144622803,0.9013933444354092,0.28684925388656246,0.6883151666769104,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,prospectif,0.39077988266944885,0.9275145196713082,0.3388572829537288,0.719370478654189,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,bilan,0.44869253039360046,0.8707071754249768,0.2788581884329989,0.6631463092186098,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,préconisation,0.41632509231567383,0.814929490378614,0.32002385975297926,0.6380812969182571,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,enquête,0.45867249369621277,0.9467825463586872,0.26985835037060135,0.7094226565886276,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,relative,0.4078346788883209,0.8768439958309583,0.35322665004506887,0.689665949542087,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,analyse,0.46950969099998474,0.9359169543938775,0.4273275461049565,0.7576688618586699,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,bilan,0.44869253039360046,0.9477071754249768,0.3918581884329989,0.749499056590274,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,rapport,rapport,rapport,0.0,rapport_0,enquête,0.45867249369621277,0.9487825463586872,0.4548583503706013,0.7763146052924441,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,1,rapport,enquête,enquête,0.4605499592927052,enquête_1,examiner,0.49150440096855164,0.8921497042909544,0.29125287973274544,0.6856060814330125,0.4586724638938904,0.8257825431952102,0.328858371179349,0.6482661209754736,0.9341147681216233
