num_participant,num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
0,1,0,herbe,herbe,herbe,0.0,herbe_0,liseron,0.755704402923584,0.9436334398885893,0.25388613028011126,0.7000637490163535,0.0,1.0148471073971397
0,1,0,herbe,herbe,herbe,0.0,herbe_0,gazon,0.7550125122070312,0.8774018303469673,0.16233249163651253,0.6224741930700256,0.0,1.0148471073971397
0,1,1,herbe,liseron,liseron,0.42130416040480345,liseron_1,chiendent,0.5489165186882019,0.8500321103184096,0.21402103198161135,0.6178157026971315,0.6791433455478181,1.0148471073971397
0,1,1,herbe,liseron,liseron,0.42130416040480345,liseron_1,pissenlit,0.5640798807144165,0.9077237402312817,0.258141074895929,0.6727988694245592,0.6791433455478181,1.0148471073971397
0,1,2,herbe,pissenlit,pissenlit,-0.16420789908834166,pissenlit_2,giroflée,0.42847326397895813,0.8744082031114746,0.47124253334166805,0.7320967773750412,0.700542665884444,0.9553005724837024
0,1,2,herbe,pissenlit,pissenlit,-0.16420789908834166,pissenlit_2,achillée,0.42225709557533264,0.8896618596276984,0.38272238775451073,0.7149520978087228,0.700542665884444,0.9553005724837024
0,1,3,herbe,giroflée,giroflée,0.27999115213449305,giroflée_3,campanule,0.31741568446159363,0.812437385380911,0.4351220806691016,0.6802075389953169,0.7279424365315404,0.8992479528549934
0,1,3,herbe,giroflée,giroflée,0.27999115213449305,giroflée_3,achillée,0.32834601402282715,0.7807652410417036,0.5262616134102958,0.6929449512877233,0.7279424365315404,0.8992479528549934
0,1,4,herbe,achillée,achillée,-0.27158459825732445,achillée_4,serpolet,0.2238772064447403,0.9291245403417802,0.6284701600561129,0.8261515438948915,0.7477566039325111,0.846484241720364
0,1,4,herbe,achillée,achillée,-0.27158459825732445,achillée_4,renoncule,0.2436247617006302,0.7681411573200212,0.50241090107619,0.6767461546194111,0.7477566039325111,0.846484241720364
0,1,5,herbe,achillée,serpolet,0.22333222728630747,serpolet,,,,,,0.737459040347025,0.7968164611395487
1,1,0,herbe,herbe,herbe,0.0,herbe_0,brouter,0.7969261407852173,1.0,0.2370268718815112,0.6163914855541193,0.0,1.0829030646369442
1,1,0,herbe,herbe,herbe,0.0,herbe_0,pelouse,0.7473451495170593,0.9068934945466226,0.21427068832550708,0.5670402993023459,0.0,1.0829030646369442
1,1,1,herbe,brouter,brouter,0.38337210522929377,brouter_1,prairie,0.5497191548347473,0.8831194020477269,0.23749611634081091,0.5631759536217972,0.5241766954421053,1.0829030646369442
1,1,1,herbe,brouter,brouter,0.38337210522929377,brouter_1,foin,0.5286160111427307,0.8578897206751799,0.3383771950183758,0.6074699852368542,0.5241766954421053,1.0829030646369442
1,1,2,herbe,foin,foin,-0.2354861646207287,foin_2,pâturage,0.3737095892429352,0.8209538714187554,0.43274046401729005,0.6304238963006287,0.6025208418929987,1.0165279525542863
1,1,2,herbe,foin,foin,-0.2354861646207287,foin_2,pâturage,0.3737095892429352,0.8009538714187554,0.40874046401729003,0.6100947461970794,0.6025208418929987,1.0165279525542863
1,1,3,herbe,pâturage,pâturage,0.16798782131585688,pâturage_3,fourrage,0.2536829710006714,0.8964348176755651,0.47340429736185347,0.6904955790744703,0.6315917555910064,0.9542212152392835
1,1,3,herbe,pâturage,pâturage,0.16798782131585688,pâturage_3,paître,0.26942378282546997,0.7732319683365261,0.49755963205194553,0.6399120289180386,0.6315917555910064,0.9542212152392835
1,1,4,herbe,fourrage,fourrage,0.6020564122746536,fourrage_4,troupeau,0.18531236052513123,0.7881356537489105,0.5942527268816038,0.6953643994906868,0.7609921682286416,0.8957334870376906
1,1,4,herbe,fourrage,fourrage,0.6020564122746536,fourrage_4,prairie,0.22231853008270264,0.8765384313085515,0.5469173342529163,0.719090191220105,0.7609921682286416,0.8957334870376906
1,1,5,herbe,prairie,prairie,1.0578955883202572,prairie_5,troupeau,0.19894051551818848,0.9161495648446203,0.6070178914523358,0.7672523079911755,0.6916376538252454,0.8408306868334549
1,1,5,herbe,prairie,prairie,1.0578955883202572,prairie_5,herbage,0.1901729851961136,0.7943279110892224,0.5515020078641906,0.6783920030650976,0.6916376538252454,0.8408306868334549
1,1,6,herbe,troupeau,troupeau,1.5395009936096873,troupeau_6,pacage,0.20927563309669495,0.7534409057353914,0.5431552193601787,0.6524770198997599,0.6571815578364666,0.7892930812031487
1,1,6,herbe,troupeau,troupeau,1.5395009936096873,troupeau_6,pâture,0.21902863681316376,0.8752853539408199,0.6549825259424219,0.7694485947181047,0.6571815578364666,0.7892930812031487
1,1,7,herbe,fourrage,pâture,2.0345398719884265,pâture,,,,,,0.653063757799669,0.7409144049931136
2,1,0,herbe,herbe,herbe,0.0,herbe_0,brouter,0.5938538312911987,0.9153774415872274,0.2039374415995719,0.5920172988617022,0.0,0.976193436915058
2,1,0,herbe,herbe,herbe,0.0,herbe_0,gazon,0.5100264549255371,0.9780038550415441,0.4087567713961099,0.7252663985521602,0.0,0.976193436915058
2,1,1,herbe,gazon,gazon,0.4372682404092756,gazon_1,pelouse,0.6395670771598816,0.9962190550438035,0.19180265378722833,0.6368064444287717,0.6772864203727709,0.976193436915058
2,1,1,herbe,gazon,gazon,0.4372682404092756,gazon_1,brouter,0.5550508499145508,0.8197052892591535,0.23601490688188242,0.5515249461636919,0.6772864203727709,0.976193436915058
2,1,2,herbe,pelouse,pelouse,-0.14757850771229597,pelouse_2,tondre,0.5717945694923401,0.8326235316512034,0.26414224951899745,0.5761495435341074,0.701124572480654,0.913399253745156
