num_participant,num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
0,1,0,lune,lune,lune,0.0,lune_0,sombre,0.402108371257782,0.8970851494551211,0.44144157867488865,0.7392154463685877,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,ciel,0.572554886341095,0.8947138217573624,0.3726505324680645,0.7166243084658802,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,lunaire,0.6208998560905457,0.9682105848312739,0.2376632079303023,0.7109211024187108,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,constellation,0.4135245084762573,0.8545764532733634,0.45506379175970385,0.716823381332578,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,aurore,0.38544130325317383,0.8287400102504283,0.43585976075206095,0.6922959821382031,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,vénus,0.44346821308135986,0.9641300212541326,0.3705482502589705,0.7604042927839942,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,coucher,0.45910418033599854,0.8208283416906952,0.38755699376590896,0.6678235197053517,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,cieux,0.3822389841079712,0.793264215178392,0.4562721346232689,0.6793268073257303,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,0,lune,lune,lune,0.0,lune_0,lumière,0.40222737193107605,0.9701011498162543,0.5033537237200886,0.807623036449998,1.0,1.0,0.0,0.0,0.9341147681216233
0,1,1,lune,lumière,lumière,0.4683770670820937,lumière_1,étoile,0.5542742013931274,0.9756192700368336,0.21952139883655403,0.7122931496409438,0.40222737193107605,0.9821011498162543,0.4643537237200886,0.8018174094405354,0.9341147681216233
0,1,1,lune,lumière,lumière,0.4683770670820937,lumière_1,nuit,0.4810560643672943,0.9270974482831968,0.31338027395702894,0.7185454240685576,0.40222737193107605,0.9821011498162543,0.4643537237200886,0.8018174094405354,0.9341147681216233
