num_participant,num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
60,1,3,cause,entraîner,entraîner,0.41458284086426106,entraîner_3,conséquence,0.6469663977622986,0.9225058539749933,0.3221102894454369,0.8013785984851696,0.4322498142719269,0.8748518062769217,0.2915343869289426,0.7492991053363287,0.9087362143056453
60,1,3,cause,entraîner,entraîner,0.41458284086426106,entraîner_3,subir,0.6400561928749084,0.8293023858484073,0.2834923513663749,0.7120667752322355,0.4322498142719269,0.8748518062769217,0.2915343869289426,0.7492991053363287,0.9087362143056453
60,1,3,cause,entraîner,entraîner,0.41458284086426106,entraîner_3,grave,0.6112694144248962,0.89678007770904,0.29479955913208045,0.7687242345138279,0.4322498142719269,0.8748518062769217,0.2915343869289426,0.7492991053363287,0.9087362143056453
60,1,3,cause,entraîner,entraîner,0.41458284086426106,entraîner_3,engendrer,0.608404278755188,1.0,0.309628027981725,0.8571917440123725,0.4322498142719269,0.8748518062769217,0.2915343869289426,0.7492991053363287,0.9087362143056453
60,1,4,cause,engendrer,engendrer,-0.09830327670905709,engendrer_4,provoquer,0.7973943948745728,1.0,0.13371835039212654,0.8004181248298612,0.4345952570438385,0.8661237811513107,0.3198575401594798,0.7499516988727669,0.8708745440384061
60,1,4,cause,engendrer,engendrer,-0.09830327670905709,engendrer_4,conséquence,0.6911026835441589,0.8424852063998558,0.23114619000320413,0.7089609512890094,0.4345952570438385,0.8661237811513107,0.3198575401594798,0.7499516988727669,0.8708745440384061
60,1,4,cause,engendrer,engendrer,-0.09830327670905709,engendrer_4,occasionner,0.6693412065505981,1.0,0.18893574480409572,0.8298657236792837,0.4345952570438385,0.8661237811513107,0.3198575401594798,0.7499516988727669,0.8708745440384061
60,1,4,cause,engendrer,engendrer,-0.09830327670905709,engendrer_4,subir,0.6540056467056274,0.9737837635904145,0.16364929039473447,0.7901695855994947,0.4345952570438385,0.8661237811513107,0.3198575401594798,0.7499516988727669,0.8708745440384061
60,1,4,cause,engendrer,engendrer,-0.09830327670905709,engendrer_4,résulter,0.6187224984169006,0.9208803266861946,0.29504937279096966,0.7869141443589569,0.4345952570438385,0.8661237811513107,0.3198575401594798,0.7499516988727669,0.8708745440384061
60,1,4,cause,engendrer,engendrer,-0.09830327670905709,engendrer_4,grave,0.5884715914726257,0.9716781433446806,0.3563922379648116,0.8460775262181317,0.4345952570438385,0.8661237811513107,0.3198575401594798,0.7499516988727669,0.8708745440384061
60,1,5,cause,causer,grave,-0.6045025311641257,grave,,,,,,0.5192296504974365,0.8519314979254355,0.36460887541392206,0.7537023841593653,0.8345903459273971
