num_participant,num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
7,1,1,rose,mauve,mauve,0.4124568997356469,mauve_1,fleur,0.6227354407310486,0.86649220638132,0.17349513198098038,0.5246927630372036,0.6503748703118096,1.0026124001243428
7,1,2,rose,bleu,bleu,-0.19664374220344794,bleu_2,violet,0.7410532236099243,0.8839134786286263,0.23731233977163774,0.558739595015822,0.6188668353990624,0.9829817222467838
7,1,2,rose,bleu,bleu,-0.19664374220344794,bleu_2,violet,0.7410532236099243,0.8549134786286264,0.09831233977163774,0.4628524966895892,0.6188668353990624,0.9829817222467838
7,1,3,rose,violet,violet,-0.8027042740111884,violet_3,jaune,0.7395840287208557,0.8824610964810091,0.21225478498089975,0.5415008093232747,0.6000100816317406,0.963735403782578
7,1,3,rose,violet,violet,-0.8027042740111884,violet_3,foncer,0.6301215291023254,0.9606559536550149,0.3057992872962529,0.6247861915937388,0.6000100816317406,0.963735403782578
7,1,4,rose,foncer,foncer,-0.3874415770583982,foncer_4,jaune,0.7590944170951843,0.9247810257578735,0.1506972543497426,0.5328164157093827,0.6913273280655342,0.9448659191557085
7,1,4,rose,foncer,foncer,-0.3874415770583982,foncer_4,rouge,0.7504974007606506,0.9719118780616492,0.2122422672728612,0.5767948857298112,0.6913273280655342,0.9448659191557085
7,1,5,rose,rouge,rouge,-0.9794593354148725,rouge_5,jaune,0.7855654358863831,0.9335011609435142,0.2514866447554047,0.5891676917368095,0.6099054736536837,0.9263658901373869
7,1,5,rose,rouge,rouge,-0.9794593354148725,rouge_5,gris,0.6400409936904907,0.8232997927308959,0.19650199366993754,0.5119507809166401,0.6099054736536837,0.9263658901373869
7,1,6,rose,jaune,jaune,-0.5637588850150168,jaune_6,blanc,0.7043206095695496,0.9926677662420889,0.29175543921213287,0.6399102284389943,0.6294811094231335,0.9082280829610644
7,1,6,rose,jaune,jaune,-0.5637588850150168,jaune_6,noir,0.6616002321243286,0.8242241805102332,0.29783843653098735,0.5626539552309663,0.6294811094231335,0.9082280829610644
7,1,7,rose,blanc,blanc,-0.13083834864553434,blanc_7,couleur,0.719779908657074,1.0,0.15391632637036437,0.5781582156983351,0.6857156737922803,0.8904454054939291
7,1,7,rose,blanc,blanc,-0.13083834864553434,blanc_7,pourpre,0.6190069913864136,0.8649232463776644,0.2598682187976227,0.5708455455305373,0.6857156737922803,0.8904454054939291
7,1,8,rose,couleur,couleur,-0.7089101460944328,couleur_8,beige,0.6236444115638733,0.913632763246591,0.3509168731178781,0.6307842945907499,0.6401931807681789,0.8730109044637845
7,1,8,rose,couleur,couleur,-0.7089101460944328,couleur_8,rose,0.6628880500793457,0.8254750009296982,0.14802278044370293,0.4823824371387965,0.6401931807681789,0.8730109044637845
7,1,9,rose,beige,beige,-0.26946679856269146,beige_9,rose,0.6472330689430237,0.8595532942486814,0.25894124454672973,0.5583015152791901,0.5451263895921029,0.8559177627402236
7,1,9,rose,beige,beige,-0.26946679856269146,beige_9,marron,0.6651014089584351,0.8729106360976745,0.3296209614289751,0.6059227104442226,0.5451263895921029,0.8559177627402236
7,1,10,rose,marron,marron,-0.8319655616366917,marron_10,teinte,0.6612716317176819,0.9201604906376176,0.2870465636123483,0.6120171048486538,0.6860941532201371,0.8391592966690374
7,1,10,rose,marron,marron,-0.8319655616366917,marron_10,brun,0.6526309251785278,0.8965299570644351,0.23152031510696447,0.5534311917639148,0.6860941532201371,0.8391592966690374
7,1,11,rose,teinte,teinte,-0.3887511095917876,teinte_11,noir,0.7113346457481384,0.9244599024337707,0.21629534813548068,0.567495818391204,0.6255464184020706,0.822728953458814
7,1,11,rose,teinte,teinte,-0.3887511095917876,teinte_11,bleu,0.8011136651039124,0.9468735351314873,0.0882647322908135,0.5019487302714211,0.6255464184020706,0.822728953458814
7,1,12,rose,noir,noir,-0.9525593933586901,noir_12,gris,0.7204253077507019,0.8728943797521242,0.28750480926875155,0.5860381436254578,0.609381357387883,0.8066203086187061
