num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,page,page,page,0.0,page_0,imprimer,0.5465206503868103,0.8167728794047534,0.34558926439780924,0.6724408939432759,1.0,1.0,0.0,0.0,1.01816082283911
1,0,page,page,page,0.0,page_0,sommaire,0.536818265914917,0.8297417189252575,0.25196161154460733,0.6548230102195484,1.0,1.0,0.0,0.0,1.01816082283911
1,0,page,page,page,0.0,page_0,rubrique,0.5122864246368408,0.8772308681185013,0.3082434750715478,0.7085684545848754,1.0,1.0,0.0,0.0,1.01816082283911
1,0,page,page,page,0.0,page_0,navigation,0.4785057008266449,0.8288386535168948,0.35812911840199046,0.6837326808191497,1.0,1.0,0.0,0.0,1.01816082283911
1,0,page,page,page,0.0,page_0,numéro,0.45748329162597656,0.8416561017236769,0.28968912387475654,0.6720964763637505,1.0,1.0,0.0,0.0,1.01816082283911
1,0,page,page,page,0.0,page_0,bibliographie,0.45055803656578064,0.9769107701413348,0.4615448828865072,0.8192274752761111,1.0,1.0,0.0,0.0,1.01816082283911
1,0,page,page,page,0.0,page_0,cliquer,0.44908851385116577,0.8267504975557942,0.44357922876815153,0.7124679631387376,1.0,1.0,0.0,0.0,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,sommaire,0.6555973887443542,0.9740802564180732,0.17664085046706052,0.7355859279210053,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,bibliographique,0.6077910661697388,0.9182820047633435,0.27601955126094124,0.7266161188454799,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,revue,0.5748229026794434,0.8889849625086721,0.25018471061575015,0.6966537948314291,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,résumé,0.5608143210411072,0.839351329586445,0.3562624714238694,0.6911420185232533,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,rubrique,0.5466880798339844,1.0,0.31747960551511034,0.7947639142893758,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,publication,0.5441133379936218,0.9525143465563168,0.26316707151947577,0.744434094327528,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,1,page,bibliographie,bibliographie,0.4502666631092503,bibliographie_1,édition,0.5440728664398193,0.8595100161354127,0.31019361558741465,0.6885243139405882,0.45055803656578064,0.9469107701413348,0.34254488288650714,0.7663112568361408,1.01816082283911
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,sommaire,0.6926805973052979,0.977852168222081,0.21714533809192593,0.7513394434887959,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,consulter,0.6200579404830933,0.8630823991334532,0.1981991153233626,0.6658969600597867,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,revue,0.585518479347229,0.923302366008973,0.3752906631538152,0.751807161178002,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,site,0.5836858153343201,0.8120718753535217,0.2914698644796724,0.6486624854500318,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,fiche,0.5806432962417603,0.9406936706721002,0.3534293849073608,0.7594006653073805,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,publication,0.5771062970161438,0.9762607412811852,0.22071038161583395,0.7356928111595308,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,2,page,rubrique,rubrique,-0.10558256402818328,rubrique_2,bibliographique,0.5761377215385437,1.0,0.32933559273877394,0.8016106339687177,0.512286365032196,0.8022308621256453,0.3012435149520163,0.6531227690518631,0.9300408525277144
1,3,page,bibliographique,bibliographique,0.36230988133206754,bibliographique_3,sommaire,0.6736536026000977,0.9706493090729479,0.17720439966354135,0.7265058817639116,0.29845184087753296,0.8540205190277695,0.388794032960739,0.7159079404044377,0.8495475056273715
1,3,page,bibliographique,bibliographique,0.36230988133206754,bibliographique_3,revue,0.6267975568771362,0.8991260792768214,0.303911752719974,0.7226883858836867,0.29845184087753296,0.8540205190277695,0.388794032960739,0.7159079404044377,0.8495475056273715
1,3,page,bibliographique,bibliographique,0.36230988133206754,bibliographique_3,documentation,0.6265169382095337,0.9920818112796834,0.34509015168090595,0.7978515324678697,0.29845184087753296,0.8540205190277695,0.388794032960739,0.7159079404044377,0.8495475056273715
1,3,page,bibliographique,bibliographique,0.36230988133206754,bibliographique_3,publication,0.6187920570373535,0.918890814168021,0.3210050795101254,0.7398870296218796,0.29845184087753296,0.8540205190277695,0.388794032960739,0.7159079404044377,0.8495475056273715
