num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,mer,mer,mer,0.0,mer_0,sable,0.46477392315864563,0.9754249388631752,0.31860967659560974,0.5345807353134718,1.0,1.0,0.0,0.0,1.0085641674392294
1,0,mer,mer,mer,0.0,mer_0,lac,0.44737425446510315,0.8505625309955978,0.4297876181972116,0.5753060586188306,1.0,1.0,0.0,0.0,1.0085641674392294
1,0,mer,mer,mer,0.0,mer_0,rivage,0.5782196521759033,1.0,0.3219920270819308,0.5445559623467994,1.0,1.0,0.0,0.0,1.0085641674392294
1,0,mer,mer,mer,0.0,mer_0,baigner,0.462309867143631,0.7961667380282117,0.3713227464926282,0.5142300282926364,1.0,1.0,0.0,0.0,1.0085641674392294
1,0,mer,mer,mer,0.0,mer_0,baie,0.4830036163330078,0.8862944697949333,0.35404723317231174,0.5347661549664692,1.0,1.0,0.0,0.0,1.0085641674392294
1,1,mer,lac,lac,0.3916854727949003,lac_1,baigner,0.5287840962409973,0.8049070276083486,0.34326594192632587,0.49512962429273,0.447374165058136,0.8835625211635041,0.4317876812708859,0.5842658116146193,1.0085641674392294
1,1,mer,lac,lac,0.3916854727949003,lac_1,lacs,0.6494541764259338,0.8969513666165795,0.3045334232194556,0.4996402379167146,0.447374165058136,0.8835625211635041,0.4317876812708859,0.5842658116146193,1.0085641674392294
1,1,mer,lac,lac,0.3916854727949003,lac_1,rivière,0.5823810696601868,0.9069090158242431,0.2663098927813695,0.4805370390747495,0.447374165058136,0.8835625211635041,0.4317876812708859,0.5842658116146193,1.0085641674392294
1,1,mer,lac,lac,0.3916854727949003,lac_1,bord,0.5402122139930725,0.8170992502483838,0.29872849907278365,0.4656329255137068,0.447374165058136,0.8835625211635041,0.4317876812708859,0.5842658116146193,1.0085641674392294
1,1,mer,lac,lac,0.3916854727949003,lac_1,étang,0.5680074691772461,0.8961781896662941,0.31759394445942835,0.5130241102678108,0.447374165058136,0.8835625211635041,0.4317876812708859,0.5842658116146193,1.0085641674392294
1,2,mer,étang,étang,-0.2321995414979544,étang_2,marais,0.550695538520813,0.8692259011818386,0.3318578761841978,0.5052323432060877,0.3665919899940491,0.8308099725706425,0.37918700871610483,0.5348375253460683,0.9007817798347455
1,2,mer,étang,étang,-0.2321995414979544,étang_2,bord,0.5218159556388855,0.9041940551602011,0.2628880224253981,0.4733907907895965,0.3665919899940491,0.8308099725706425,0.37918700871610483,0.5348375253460683,0.9007817798347455
1,2,mer,étang,étang,-0.2321995414979544,étang_2,rivière,0.6656164526939392,1.0,0.2662947657248567,0.5038995108092833,0.3665919899940491,0.8308099725706425,0.37918700871610483,0.5348375253460683,0.9007817798347455
1,2,mer,étang,étang,-0.2321995414979544,étang_2,lacs,0.6979176998138428,0.937095029821345,0.30882204833390636,0.5202146988027386,0.3665919899940491,0.8308099725706425,0.37918700871610483,0.5348375253460683,0.9007817798347455
1,2,mer,étang,étang,-0.2321995414979544,étang_2,rive,0.5239699482917786,0.9054135213919513,0.36145703844050486,0.5457394934997791,0.3665919899940491,0.8308099725706425,0.37918700871610483,0.5348375253460683,0.9007817798347455
1,3,mer,rive,rive,0.17903988691830397,rive_3,colline,0.5633446574211121,0.8846394737356225,0.24761840598273582,0.45413459466266903,0.3546493649482727,0.808779982698773,0.4994287778524236,0.6101336490750284,0.8045177898223743
1,3,mer,rive,rive,0.17903988691830397,rive_3,rivage,0.5964827537536621,0.8357260558638013,0.2982522964557359,0.4796709541876157,0.3546493649482727,0.808779982698773,0.4994287778524236,0.6101336490750284,0.8045177898223743
1,3,mer,rive,rive,0.17903988691830397,rive_3,marais,0.548761248588562,0.9740152500260195,0.3851226032240481,0.5867931556200106,0.3546493649482727,0.808779982698773,0.4994287778524236,0.6101336490750284,0.8045177898223743
1,3,mer,rive,rive,0.17903988691830397,rive_3,rivière,0.6969280242919922,0.9398571978038567,0.1954502472180183,0.4346674938282269,0.3546493649482727,0.808779982698773,0.4994287778524236,0.6101336490750284,0.8045177898223743
1,3,mer,rive,rive,0.17903988691830397,rive_3,berge,0.5588698983192444,0.8101318178422366,0.24752722319557613,0.436131061462659,0.3546493649482727,0.808779982698773,0.4994287778524236,0.6101336490750284,0.8045177898223743
1,4,mer,marais,marais,0.6246087283677131,marais_4,plain,0.5635495185852051,0.8836629286859486,0.37348538660499436,0.5418228012311638,0.30470603704452515,0.9185324524222126,0.48058258768759243,0.6302272351547761,0.7185412589710909
1,4,mer,marais,marais,0.6246087283677131,marais_4,promenade,0.5270731449127197,0.9487311265732878,0.24739894427694054,0.4776005159303204,0.30470603704452515,0.9185324524222126,0.48058258768759243,0.6302272351547761,0.7185412589710909
1,4,mer,marais,marais,0.6246087283677131,marais_4,falaise,0.5304089188575745,0.824074634924089,0.37619109575835413,0.5312431142407205,0.30470603704452515,0.9185324524222126,0.48058258768759243,0.6302272351547761,0.7185412589710909
1,4,mer,marais,marais,0.6246087283677131,marais_4,longer,0.5842061638832092,0.9911371109444043,0.3631349694894472,0.5681666768620895,0.30470603704452515,0.9185324524222126,0.48058258768759243,0.6302272351547761,0.7185412589710909
1,4,mer,marais,marais,0.6246087283677131,marais_4,vallée,0.6016692519187927,0.8764280269471126,0.2459319550865661,0.438114952969087,0.30470603704452515,0.9185324524222126,0.48058258768759243,0.6302272351547761,0.7185412589710909
