num_path,best_word,q-value,cue,step_1,step_2,step_3,step_4,step_5,step_6,step_7,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,likeability_1,likeability_2,likeability_3,likeability_4,likeability_5,likeability_6,likeability_7
1,cheveux,-1.1123174977739616,visage,peau,cheveux,cou,ride,ongle,lisser,éclat,-0.2920538752433558,0.21118512094974956,-0.1850037523509947,-0.047942221038337424,-0.20366496115768207,-0.1762560249322962,-0.04124851259689141,0.5751012563705444,0.6156153678894043,0.5534196496009827,0.5232122540473938,0.5239139199256897,0.52073073387146,0.5133867859840393
2,yeux,-1.139112580097188,visage,peau,ride,lèvre,cou,caresser,yeux,nez,-0.3125922220846534,-0.04936228516741151,0.020278537351538888,-0.2684783084990814,-0.11636064282050332,0.05848461758800217,-0.2009293343538303,0.5751012563705444,0.5755255818367004,0.5823265314102173,0.5387197136878967,0.5283833742141724,0.7028180360794067,0.5457030534744263
3,cutané,-1.1389175000158354,visage,peau,ride,cutané,lisser,cou,contour,ongle,-0.19873389037172737,-0.042637181968699756,0.014604400731993726,-0.15608098445386825,-0.09792791028542608,-0.1290723002639782,-0.25813637096747055,0.5751012563705444,0.5755255818367004,0.5374817252159119,0.5139597058296204,0.5040463209152222,0.4982750713825226,0.4964554011821747
