num_path,best_word,q-value,cue,step_1,step_2,step_3,step_4,step_5,step_6,step_7,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,likeability_1,likeability_2,likeability_3,likeability_4,likeability_5,likeability_6,likeability_7
1,toiture,-1.1387516264395676,toit,façade,toiture,brique,maçonnerie,comble,isolation,bâtiment,-0.10241581404369737,0.06257773382054987,-0.026209621710332864,-0.3114626107787797,-0.1914322999597695,-0.3108866139780799,0.012674356952272231,0.49029526114463806,0.7569573521614075,0.5913766026496887,0.5859796404838562,0.5552808046340942,0.5682913064956665,0.567991316318512
2,toiture,-1.0165260703489496,toit,façade,brique,charpente,maçonnerie,béton,dalle,toiture,-0.03362019471983941,0.05477673621987714,-0.12122372563471792,-0.2502214156196836,-0.03595946403384649,-0.12651929168504053,0.2567402662285031,0.49029526114463806,0.5751073956489563,0.5873093605041504,0.6307842135429382,0.5654372572898865,0.612190306186676,0.7631605267524719
3,façade,-1.2715381448603713,toit,façade,brique,charpente,maçonnerie,béton,dalle,poutre,0.040693969823780735,-0.1744917563938619,-0.2257360321462264,-0.1964741437104952,-0.2316734839660089,-0.43540368682996483,-0.30800232857907894,0.49029526114463806,0.5751073956489563,0.5873093605041504,0.6307842135429382,0.5654372572898865,0.612190306186676,0.6108391880989075
