num_path,best_word,q-value,cue,step_1,step_2,step_3,step_4,step_5,step_6,step_7,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,likeability_1,likeability_2,likeability_3,likeability_4,likeability_5,likeability_6,likeability_7
1,passage,-1.2290472592963146,passage,le,en,pour,ce,qui,dans,se,-0.000962232950390292,-0.11923901504960044,-0.0927197508585238,-0.05384176531003626,-0.4095624600658901,-0.5164987202518214,-0.12580908949531114,0.48775333166122437,0.7245238423347473,0.7531525492668152,0.7892937660217285,0.796037495136261,0.7935595512390137,0.7846347093582153
2,encore,-1.0293655405964428,passage,passer,encore,être,ce,même,pas,que,0.06796977100716467,0.10294161493976416,-0.01933886760771525,0.08828417395903651,-0.3920273760070246,-0.20695872343573501,0.03890496666229615,0.5678800344467163,0.643510103225708,0.7175440192222595,0.7824628949165344,0.7835320830345154,0.7963522672653198,0.8231622576713562
3,un,-1.1485382172533705,passage,le,un,ce,pour,de,qui,par,-0.1743879941979108,0.2054116896595539,-0.4561325545107933,0.018981909994795904,-0.5104105686832782,0.030182233807770464,-0.029732539836989924,0.48775333166122437,0.7509992122650146,0.778380274772644,0.7917582988739014,0.8000608086585999,0.8010987639427185,0.7724390029907227
