num_path,best_word,q-value,cue,step_1,step_2,step_3,step_4,step_5,step_6,step_7,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,likeability_1,likeability_2,likeability_3,likeability_4,likeability_5,likeability_6,likeability_7
1,enfance,-1.149961569871357,enfant,maternel,crèche,parent,famille,familial,enfance,scolariser,-0.1759348210502577,-0.13787882053266182,0.01116074323954383,-0.22288202205492263,-0.29145967441055665,0.12215917705668664,-0.2283691691046169,0.5911887288093567,0.5981115698814392,0.6306179761886597,0.5877267122268677,0.579988956451416,0.6727014183998108,0.5232816338539124
2,garderie,-1.1528957514591722,enfant,maternel,crèche,maternelle,garderie,cantine,école,scolariser,-0.3150905008915335,-0.14043321394576688,0.07564575187274783,0.08889237266939441,-0.07066848763881313,-0.31083018503447757,-0.26539123182741237,0.5911887288093567,0.5981115698814392,0.762300968170166,0.6639124751091003,0.5524844527244568,0.5556432604789734,0.5708936452865601
3,crèche,-1.1649453784412245,enfant,maternel,crèche,parent,famille,familial,parental,scolaire,-0.042103686646557954,0.026230231971417994,-0.23476944055486149,-0.00867438869421569,-0.2734071083407158,-0.24088774399921273,-0.22451149344197535,0.5911887288093567,0.5981115698814392,0.6306179761886597,0.5877267122268677,0.579988956451416,0.5389198660850525,0.5122385621070862
