num_path,num_step,cue,best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability
1,1,principe,principe,0.0,principe,fondamental,0.6621279120445251,0.4523353705065359,-0.3673845346529071,0.04247541792681439
1,1,principe,principe,0.0,principe,règle,0.5950313806533813,0.40649810276048814,-0.3168280567426822,0.04483502300890296
1,1,principe,principe,0.0,principe,fondement,0.5623933672904968,0.38420131146300107,-0.29332231805051645,0.04543949670624231
1,1,principe,principe,0.0,principe,énoncer,0.5569229125976562,0.3804641481365306,-0.2894521151730753,0.04550601648172767
1,2,principe,énoncer,-0.15089879670365447,énoncer,fondamental,0.6359148621559143,0.05874603050673248,-0.1613486873617302,-0.051301328427498856
1,2,principe,énoncer,-0.15089879670365447,énoncer,fondement,0.6101781129837036,0.05636846089483667,-0.15238292583889043,-0.04800723247202688
1,2,principe,énoncer,-0.15089879670365447,énoncer,règle,0.6006304025650024,0.05548644017019925,-0.14910909578937373,-0.046811327809587244
1,2,principe,énoncer,-0.15089879670365447,énoncer,nécessairement,0.5969853401184082,0.05514970806590371,-0.14786669278197573,-0.046358492358036005
1,3,principe,énoncer,-0.3121704951752617,nécessairement,supposer,0.6662114262580872,0.5779775927817067,-0.030487929811256406,0.27374483148522516
1,3,principe,énoncer,-0.3121704951752617,nécessairement,considérer,0.6545657515525818,0.5678742850819086,-0.029745622307891916,0.26906433138700836
1,3,principe,énoncer,-0.3121704951752617,nécessairement,notion,0.6538284420967102,0.5672346257670972,-0.029698876192426817,0.26876787478733516
1,3,principe,énoncer,-0.3121704951752617,nécessairement,fondamental,0.6517673134803772,0.5654464754755707,-0.02956835711134217,0.26793905918211425
1,4,principe,supposer,-0.40182152887821665,supposer,est-à-dire,0.7065201997756958,0.43309787258207744,-0.7039362509298923,-0.13541918917390744
1,4,principe,supposer,-0.40182152887821665,supposer,considérer,0.6837759613990784,0.4191556225833655,-0.6721952639520667,-0.12651982068435064
1,4,principe,supposer,-0.40182152887821665,supposer,notion,0.6639778017997742,0.4070193230037904,-0.6450574612494584,-0.119019069122834
1,4,principe,supposer,-0.40182152887821665,supposer,découler,0.652183473110199,0.3997893829884724,-0.629108245337441,-0.11465943117448432
1,5,principe,supposer,-0.5619334151131135,découler,est-à-dire,0.7092781066894531,0.3666913356486288,-0.981003804770656,-0.3071562345610136
1,5,principe,supposer,-0.5619334151131135,découler,considérer,0.6964342594146729,0.3600511652166966,-0.956001488734775,-0.29797516175903915
1,5,principe,supposer,-0.5619334151131135,découler,notion,0.6675462126731873,0.3451162668404334,-0.9007424316671915,-0.27781308241337904
1,5,principe,supposer,-0.5619334151131135,découler,fondamental,0.655246376991272,0.33875734622534254,-0.8776243843378391,-0.26943351905624824
1,6,principe,supposer,-0.7461411189243631,fondamental,est-à-dire,0.6988121271133423,0.27475459429313687,-1.018303132404324,-0.3717742690555935
1,6,principe,supposer,-0.7461411189243631,fondamental,notion,0.6934195756912231,0.2726343845533467,-1.0072376887595191,-0.3673016521030862
1,6,principe,supposer,-0.7461411189243631,fondamental,considérer,0.6853534579277039,0.26946299867200674,-0.9907792415448181,-0.3606581214364057
1,6,principe,supposer,-0.7461411189243631,fondamental,fondement,0.6664297580718994,0.26202269637232534,-0.9526046295281794,-0.345290966577927
1,7,principe,supposer,-0.9390042622399485,fondement,notion,0.7019950747489929,0.6165107900606525,-0.11375992889610873,0.25137543058227185
1,7,principe,supposer,-0.9390042622399485,fondement,est-à-dire,0.6886593699455261,0.6047990185680381,-0.1107244324607079,0.2470372930536651
1,7,principe,supposer,-0.9390042622399485,fondement,considérer,0.6817957162857056,0.5987711749367538,-0.10917531610333536,0.24479792941670922
1,7,principe,supposer,-0.9390042622399485,fondement,nécessité,0.6460434794425964,0.5673726073749201,-0.1012511577994943,0.23306072478771292
1,8,principe,supposer,-1.0063438786234942,notion,,,,,
2,1,principe,principe,0.0,principe,fondamental,0.6621279120445251,0.5262032931293751,-1.0005565298348336,-0.23717661835272924
2,1,principe,principe,0.0,principe,règle,0.5950313806533813,0.4728806418208706,-0.8628680608677968,-0.1949937095234631
2,1,principe,principe,0.0,principe,fondement,0.5623933672904968,0.44694270777468365,-0.7988511572731543,-0.1759542247492353
2,1,principe,principe,0.0,principe,énoncer,0.5569229125976562,0.4425952528163218,-0.7883108203902536,-0.1728577837869659
2,2,principe,principe,-0.1945715567573932,énoncer,fondamental,0.6359148621559143,0.23588252162810067,-0.621563598020527,-0.19284053819621316
2,2,principe,principe,-0.1945715567573932,énoncer,fondement,0.6101781129837036,0.22633588314780276,-0.5870247921445513,-0.18034445449837427
2,2,principe,principe,-0.1945715567573932,énoncer,règle,0.6006304025650024,0.22279431155801038,-0.5744130156364272,-0.17580935203920842
2,2,principe,principe,-0.1945715567573932,énoncer,nécessairement,0.5969853401184082,0.2214422335164946,-0.5696269061483559,-0.17409233631593063
2,3,principe,principe,-0.3813900240205793,nécessairement,supposer,0.6662114262580872,0.5167890869519884,-0.19875512168123094,0.15901698263537875
2,3,principe,principe,-0.3813900240205793,nécessairement,considérer,0.6545657515525818,0.5077553817935505,-0.19391591419585985,0.15691973379884533
2,3,principe,principe,-0.3813900240205793,nécessairement,notion,0.6538284420967102,0.5071834410169699,-0.19361116966499436,0.15678613567598776
2,3,principe,principe,-0.3813900240205793,nécessairement,fondamental,0.6517673134803772,0.5055845960651382,-0.19276029733606623,0.15641214936453596
2,4,principe,supposer,-0.4939866274935035,supposer,est-à-dire,0.7065201997756958,0.04983427936514917,-0.30613805903984814,-0.1281518898373495
