num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
1,0,début,début,début,0.0,début_0,être,0.734372615814209,0.8968863140299448,0.10959400989942265,0.5553496040140773,0.0,1.0
1,0,début,début,début,0.0,début_0,marquer,0.7461408376693726,0.9225091070930251,0.11304500284611524,0.576199822486234,0.0,1.0
1,0,début,début,début,0.0,début_0,mois,0.7529892325401306,1.0,0.14863705125823315,0.6367014258531715,0.0,1.0
1,0,début,début,début,0.0,début_0,siècle,0.7388843894004822,0.9422469795831392,0.09070341642819688,0.5508767509998505,0.0,1.0
1,0,début,début,début,0.0,début_0,premier,0.795632541179657,0.8635686981629036,0.18187874953609282,0.5765692046603293,0.0,1.0
1,1,début,mois,mois,0.40917535646329284,mois_1,commencer,0.5753557085990906,0.9260490581757733,0.22684056435195482,0.6427022011906188,0.7219785372118247,1.0
1,1,début,mois,mois,0.40917535646329284,mois_1,dernier,0.5943830013275146,0.9554472337590997,0.3585981228278466,0.7239887835616968,0.7219785372118247,1.0
1,1,début,mois,mois,0.40917535646329284,mois_1,avoir,0.5104308128356934,0.8350444431537298,0.3034858343541101,0.6320108192570172,0.7219785372118247,1.0
1,1,début,mois,mois,0.40917535646329284,mois_1,commencer,0.5753557085990906,0.8790490581757733,0.3488405643519548,0.6765219198603518,0.7219785372118247,1.0
1,1,début,mois,mois,0.40917535646329284,mois_1,année,0.6065884232521057,0.9111119953807911,0.292787606857846,0.6732858267975146,0.7219785372118247,1.0
1,2,début,dernier,dernier,0.840172552353717,dernier_2,reprendre,0.3862321078777313,0.8488561951991859,0.32926536699726217,0.6505016610436422,0.6127534735475596,0.95
1,2,début,dernier,dernier,0.840172552353717,dernier_2,fin,0.49640554189682007,0.8086404984606469,0.33992951247234166,0.629840801769719,0.6127534735475596,0.95
1,2,début,dernier,dernier,0.840172552353717,dernier_2,fin,0.49640554189682007,0.8676404984606468,0.31792951247234164,0.6537326149423943,0.6127534735475596,0.95
1,2,début,dernier,dernier,0.840172552353717,dernier_2,fin,0.49640554189682007,0.8026404984606469,0.2999295124723417,0.6107569193875747,0.6127534735475596,0.95
1,2,début,dernier,dernier,0.840172552353717,dernier_2,période,0.41285085678100586,0.7904908111933043,0.3225553626657707,0.6095410132373607,0.6127534735475596,0.95
1,3,début,fin,fin,0.2661057060893156,fin_3,attendre,0.4085455536842346,0.9139366546275846,0.4647051888428887,0.7425903482645495,0.558605641676049,0.9025
1,3,début,fin,fin,0.2661057060893156,fin_3,reprendre,0.40086695551872253,0.9219176361522093,0.38435875323508684,0.7113996618266942,0.558605641676049,0.9025
1,3,début,fin,fin,0.2661057060893156,fin_3,période,0.4078235328197479,0.9618425403360228,0.3932348293496082,0.7417136264087724,0.558605641676049,0.9025
1,3,début,fin,fin,0.2661057060893156,fin_3,année,0.4560311436653137,0.9175011104718207,0.3047047947305544,0.6682526411022117,0.558605641676049,0.9025
1,3,début,fin,fin,0.2661057060893156,fin_3,année,0.4560311436653137,0.7995011104718207,0.3027047947305544,0.6043390448545787,0.558605641676049,0.9025
1,4,début,attendre,attendre,0.726128293155453,attendre_4,même,0.4234057366847992,0.9838013487214371,0.47089247509222804,0.7883820205357044,0.6944023655729121,0.8573749999999999
1,4,début,attendre,attendre,0.726128293155453,attendre_4,commencer,0.4731186330318451,0.9052885536777437,0.44483528701995734,0.7281553327118295,0.6944023655729121,0.8573749999999999
1,4,début,attendre,attendre,0.726128293155453,attendre_4,terminer,0.45393556356430054,0.9322762616175362,0.44717285047800426,0.7501424649295894,0.6944023655729121,0.8573749999999999
1,4,début,attendre,attendre,0.726128293155453,attendre_4,prendre,0.41560855507850647,0.927839620972068,0.38054521870590197,0.7193201467698199,0.6944023655729121,0.8573749999999999
1,4,début,attendre,attendre,0.726128293155453,attendre_4,terminer,0.45393556356430054,0.9072762616175362,0.44217285047800425,0.7301432764751462,0.6944023655729121,0.8573749999999999
1,5,début,même,même,1.2088800482893791,même_5,surtout,0.4344900846481323,0.9021116416500115,0.29093264962103027,0.652324996531781,0.7649597812466951,0.8145062499999999
1,5,début,même,même,1.2088800482893791,même_5,commencer,0.47056522965431213,0.904025920021877,0.30859782263614616,0.6663723826005558,0.7649597812466951,0.8145062499999999
1,5,début,même,même,1.2088800482893791,même_5,passer,0.4952910244464874,0.8815289771419128,0.38868415432078524,0.691979036812566,0.7649597812466951,0.8145062499999999
1,5,début,même,même,1.2088800482893791,même_5,surtout,0.4344900846481323,0.8821116416500114,0.4209326496210302,0.7084149325125036,0.7649597812466951,0.8145062499999999
1,5,début,même,même,1.2088800482893791,même_5,commencer,0.47056522965431213,0.891025920021877,0.36359782263614615,0.6857653225484464,0.7649597812466951,0.8145062499999999
1,6,début,surtout,surtout,0.6823572189175051,surtout_6,passer,0.5200930237770081,0.984019036955952,0.295034085277374,0.7074273243222289,0.6120799857712647,0.7737809374999999
1,6,début,surtout,surtout,0.6823572189175051,surtout_6,venir,0.4999608099460602,0.9759960809945337,0.39552645367040457,0.7486525741440752,0.6120799857712647,0.7737809374999999
1,6,début,surtout,surtout,0.6823572189175051,surtout_6,rien,0.5109637975692749,0.9300979612389921,0.33612882890416423,0.6965160928690395,0.6120799857712647,0.7737809374999999
1,6,début,surtout,surtout,0.6823572189175051,surtout_6,sembler,0.5090197324752808,0.8219028538141427,0.3484316525699108,0.6392855059131825,0.6120799857712647,0.7737809374999999
