cues,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22,r_23,r_24,r_25,r_26,r_27,r_28,r_29,r_30,r_31,r_32,r_33,r_34,r_35,r_36,r_37,r_38,r_39,r_40,r_41,r_42,r_43,r_44,r_45,r_46,r_47,r_48,r_49,r_50,r_51,r_52,r_53,r_54,r_55,r_56,r_57,r_58,r_59,r_60,r_61,r_62,r_63,r_64,r_65,r_66,r_67
machine,futur,temps,coudre,écrire,laver,robot,truc,voiture,vapeur,accoutumance,risque,machine,objet,IA,auto,Turing,ingénieur,automate,dieu,rouage,utile,cerveau,traitement,usine,fabriquer,turbo,animal,éléphant,club,hit,ouvrier,artificiel,complexe,automatique,minéraux,corps,machin,pain,arrière,transformer,possibilité,bruyant,film,ordinateur,intelligence,sport,lessive,métabolisme,aujourdhui,industrie,mécanique,dinosaure,révolution
machine_nb_occurrences,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rapport,lien,synthèse,relation,aucun,force,mathématiques,rendu,hiérarchie,logique,entreprise,report,division,ensemble,amour,causalité,électrique,personnes,policier,collaborateur,vitesse,rapprochement,mesure,sexuel,incident,intimité,rapport,latex,compte,balance,autopsie,notice,calcul,ministériel,social,brouillé,complet,individu,connaître,projet,travail,devoir,domination,temps,inter-personnel
rapport_nb_occurrences,7,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
genre,sexe,type,neutre,style,expression,binaire,ressentiment,sexualité,comme,caractère,manifestation,façon,ambiguë,préjugé,trouble,vice,tic,genre,pronom,livre,film,absence,classification,fille,transformation,Trans,nombre,mauvais,féminin,identité,roman,rôle,mystère,nouveau,débat,croyance,exemple,critère,transsexuel,relatif,comédie,féminisme,ouverture,littéraire,hétéroclite,indéfini,lutte,conservatisme,non-binaire,variété,espèce,littérature,questionnement
genre_nb_occurrences,6,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jardin,nain,cultiver,herbe,potager,Eden,tondeuse,voltaire,balançoire,arrosage,insecte,secret,danse,jaune,jeu,patrimoine,campagne,verdure,fraîcheur,pis,candide,ginkgo,football,terre,barrière,évasion,limace,cactus,balcon,loisir,jardin,beau,plante,air,enfant,feu,beauté,piscine,famille,français,travail,fruit,jeux,propriété,arbuste,joli,cabane,repos,anglais
jardin_nb_occurrences,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rayon,diamètre,soleil,vélo,supermarché,cercle,lumière,miel,roue,magasin,cosmétique,bicyclette,rapport,diffraction,course,expert,rayon,fromage,courbure,choix,superman,chaleureux,mathématiques,infrarouge,jubile,prénom,cancer,faisceau,lune,consommation,espace,planète,laser,radio,griffonner,entourage,uranium,signal,disque,X
rayon_nb_occurrences,7,6,6,4,4,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
colline,yeux,montagne,randonnée,hauteur,paysage,luge,nature,bosse,horizon,prénom,rouler,dévaler,vert,planète,diversion,colline,onde,ski,fille,herbe,obstacle,bleue,coq,épreuve,écran,art,minecraft,Windows,espace,monticule,verte,balade,rêverie,dune,vallon,verdure,fleur,film,descente,cacher,roulade,vélo,géographie,vallée
colline_nb_occurrences,6,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
