num_path,nb_steps,best_word,sim_best_word,adequacy_best_word,originality_best_word,li_best_word,final_goal_value,q-value,cue,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49,step_50,step_51,step_52,step_53,step_54,step_55,step_56,step_57,step_58,step_59,step_60,step_61,step_62,step_63,step_64,step_65,step_66,step_67,step_68,step_69,step_70,step_71,step_72,step_73,step_74,step_75,step_76,step_77,step_78,step_79,step_80,step_81,step_82,step_83,step_84,step_85,step_86,step_87,step_88,step_89,step_90,step_91,step_92,step_93,step_94,step_95,step_96,step_97,step_98,step_99,step_100,sim_1,sim_2,sim_3,sim_4,sim_5,sim_6,sim_7,sim_8,sim_9,sim_10,sim_11,sim_12,sim_13,sim_14,sim_15,sim_16,sim_17,sim_18,sim_19,sim_20,sim_21,sim_22,sim_23,sim_24,sim_25,sim_26,sim_27,sim_28,sim_29,sim_30,sim_31,sim_32,sim_33,sim_34,sim_35,sim_36,sim_37,sim_38,sim_39,sim_40,sim_41,sim_42,sim_43,sim_44,sim_45,sim_46,sim_47,sim_48,sim_49,sim_50,sim_51,sim_52,sim_53,sim_54,sim_55,sim_56,sim_57,sim_58,sim_59,sim_60,sim_61,sim_62,sim_63,sim_64,sim_65,sim_66,sim_67,sim_68,sim_69,sim_70,sim_71,sim_72,sim_73,sim_74,sim_75,sim_76,sim_77,sim_78,sim_79,sim_80,sim_81,sim_82,sim_83,sim_84,sim_85,sim_86,sim_87,sim_88,sim_89,sim_90,sim_91,sim_92,sim_93,sim_94,sim_95,sim_96,sim_97,sim_98,sim_99,sim_100,li_1,li_2,li_3,li_4,li_5,li_6,li_7,li_8,li_9,li_10,li_11,li_12,li_13,li_14,li_15,li_16,li_17,li_18,li_19,li_20,li_21,li_22,li_23,li_24,li_25,li_26,li_27,li_28,li_29,li_30,li_31,li_32,li_33,li_34,li_35,li_36,li_37,li_38,li_39,li_40,li_41,li_42,li_43,li_44,li_45,li_46,li_47,li_48,li_49,li_50,li_51,li_52,li_53,li_54,li_55,li_56,li_57,li_58,li_59,li_60,li_61,li_62,li_63,li_64,li_65,li_66,li_67,li_68,li_69,li_70,li_71,li_72,li_73,li_74,li_75,li_76,li_77,li_78,li_79,li_80,li_81,li_82,li_83,li_84,li_85,li_86,li_87,li_88,li_89,li_90,li_91,li_92,li_93,li_94,li_95,li_96,li_97,li_98,li_99,li_100
1,52,garçon,0.5030381679534912,1.0,0.4294515302256712,0.6938400028005431,0.586361869131928,-0.739330375682215,mari,marier,mère,grand-mère,père,cousin,épouser,soeur,papa,mari,oncle,fils,fille,mère,maman,aîné,marier,frère,soeur,oncle,épouser,fils,grand-mère,aîné,fille,mère,garçon,femme,gamin,enfant,soeur,fils,papa,grand-mère,aîné,oncle,frère,épouser,fille,garçon,marier,mère,cousin,père,femme,soeur,oncle,papa,fils,épouser,garçon,mari,cousin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9669869686710219,0.9206517759316295,0.8850381329373317,1.0,0.9823616070827286,0.9217808134504628,0.8933538899192619,0.9755414899758561,0.963733033710673,0.876031238448718,1.0,0.9739370909814945,1.0,1.0,0.9429650815283016,1.0,0.8530490066143944,0.9811757568801469,0.9532640631041572,1.0,1.0,0.9158247204437594,1.0,0.9032046865627962,1.0,0.9799745894183982,0.9804058665692137,0.9100106845414692,0.9302442494138297,1.0,0.8552717103075484,0.9001189453671169,0.9160454219538818,0.960442607513192,1.0,1.0,0.8263185756582974,0.8392542685086742,0.9847842545749796,0.8940735064705682,1.0,0.9682619939315257,0.9332197381675182,0.9415027606924297,1.0,0.9082525452427843,0.9543770935156719,0.9120384031526395,0.8978942885279281,0.976173974910865,0.9862139825134758,0.9537308611790205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6550981998443604,0.696068525314331,0.6443143486976624,0.7638130187988281,0.6152474880218506,0.6539897322654724,0.7607634663581848,0.5874026417732239,0.7560011148452759,0.6976528167724609,0.7551566362380981,0.7411295771598816,0.8229708075523376,0.6768321990966797,0.5906977653503418,0.6394426226615906,0.7315378189086914,0.808709979057312,0.5929911136627197,0.623468279838562,0.7436450123786926,0.6248781681060791,0.6967552304267883,0.7024602890014648,0.8181993961334229,0.6752060055732727,0.6086623072624207,0.598602831363678,0.5928399562835693,0.7103690505027771,0.6077184677124023,0.6202983856201172,0.6847645044326782,0.640876054763794,0.633694589138031,0.7691453099250793,0.5692079067230225,0.7066479325294495,0.6966233253479004,0.6387093663215637,0.7580967545509338,0.6617950201034546,0.7848490476608276,0.6093409657478333,0.7629424929618835,0.6211745738983154,0.5861091613769531,0.7477970719337463,0.6120576858520508,0.6450889110565186,0.7796637415885925,0.6833472847938538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
