num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,likeability_to_cue,goal_value
1,0,mer,mer,mer,0.0,mer_0,île,0.5080136060714722,0.8978019781473207,0.2671066130639178,0.6111430724101605,0.0,0.9709856321628967
1,0,mer,mer,mer,0.0,mer_0,crique,0.47572270035743713,0.8035550995578814,0.37604167844398967,0.6112921598724197,0.0,0.9709856321628967
1,0,mer,mer,mer,0.0,mer_0,baigner,0.462309867143631,0.8891667380282117,0.4403227464926282,0.6889853328640555,0.0,0.9709856321628967
1,0,mer,mer,mer,0.0,mer_0,baie,0.4830036163330078,0.9312944697949334,0.36004723317231174,0.6732599115653091,0.0,0.9709856321628967
1,0,mer,mer,mer,0.0,mer_0,montagne,0.42505213618278503,0.8970000186422409,0.2967046015559933,0.6179367633855279,0.0,0.9709856321628967
1,0,mer,mer,mer,0.0,mer_0,bord,0.4754827618598938,0.8425305915598772,0.3762067780802898,0.6386502655483728,0.0,0.9709856321628967
1,0,mer,mer,mer,0.0,mer_0,baigner,0.462309867143631,0.9301667380282117,0.2843227464926282,0.6386874186078376,0.0,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,crique,0.5398784875869751,0.8320639509712439,0.2739478850666203,0.5804320211433431,0.6195988582578461,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,flotter,0.5190980434417725,0.9529181632200613,0.23669652162767793,0.609700037013647,0.6195988582578461,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,embrun,0.4972616136074066,0.8387261367193377,0.27535029577226056,0.5745538682729405,0.6195988582578461,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,désert,0.48249977827072144,0.8802435463326125,0.25639189389676476,0.5922725261554426,0.6195988582578461,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,fleuve,0.5151498913764954,0.9535191617669466,0.40832946452750507,0.7145092824302335,0.6195988582578461,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,île,0.4994658827781677,0.8709465880949684,0.4318606005212253,0.6739788377247089,0.6195988582578461,0.9709856321628967
1,1,mer,baigner,baigner,0.4294999251752897,baigner_1,fleuve,0.5151498913764954,0.9055191617669466,0.38132946452750505,0.6729170429068994,0.6195988582578461,0.9709856321628967
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,paisible,0.5125453472137451,0.9852569040718308,0.34907024983554363,0.6894202469664741,0.6595962137640333,0.9028818096753433
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,barque,0.5306845307350159,0.8401031219448851,0.3790088814973948,0.6386241064168331,0.6595962137640333,0.9028818096753433
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,lacs,0.5552946925163269,0.8657323456788945,0.3488559264619056,0.6375959071156545,0.6595962137640333,0.9028818096753433
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,paisible,0.5125453472137451,0.8062569040718308,0.3900702498355436,0.6243632929197352,0.6595962137640333,0.9028818096753433
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,rivage,0.6299487352371216,0.9866281558053163,0.17190907121170634,0.6006959629890032,0.6595962137640333,0.9028818096753433
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,brume,0.5112675428390503,0.8951284708830815,0.3339254327143917,0.63687093331878,0.6595962137640333,0.9028818096753433
1,2,mer,fleuve,fleuve,0.8653808377421239,fleuve_2,sable,0.5313612222671509,0.9361731357295682,0.33356163424234014,0.6616557012552349,0.6595962137640333,0.9028818096753433
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,verdoyant,0.5781082510948181,0.8133826617602816,0.19806388996210397,0.5320307348257249,0.7166044480287115,0.8395547114603052
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,rivière,0.6332144737243652,0.9411582915811431,0.30783473581817394,0.643807507510307,0.7166044480287115,0.8395547114603052
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,colline,0.557632565498352,0.8769929693012123,0.25333268279368576,0.5873189106382841,0.7166044480287115,0.8395547114603052
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,luxuriant,0.5335902571678162,0.8434045057980981,0.28808970272199214,0.5896553497179953,0.7166044480287115,0.8395547114603052
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,verdoyant,0.5781082510948181,0.8973826617602816,0.361063889962104,0.6591115717327813,0.7166044480287115,0.8395547114603052
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,désert,0.5548113584518433,1.0,0.21717106982740636,0.6342999763941942,0.7166044480287115,0.8395547114603052
1,3,mer,paisible,paisible,0.3120154470649066,paisible_3,océan,0.602958083152771,0.8756054804616962,0.25510768886582813,0.5917628740607632,0.7166044480287115,0.8395547114603052
1,4,mer,verdoyant,verdoyant,-0.23309533786697445,verdoyant_4,crique,0.5793800354003906,0.8815382299642774,0.19424367926634542,0.5500753369176393,0.6476340645260117,0.7806693035366898
1,4,mer,verdoyant,verdoyant,-0.23309533786697445,verdoyant_4,colline,0.6196070909500122,0.9670140073081516,0.16048613673797693,0.5599881025434423,0.6476340645260117,0.7806693035366898
1,4,mer,verdoyant,verdoyant,-0.23309533786697445,verdoyant_4,majestueux,0.597050130367279,0.83080191955029,0.3148887995725121,0.5931190949480196,0.6476340645260117,0.7806693035366898
